c1.cui	c1.name	c1.cui	c1.name	c1.diseaseClassName	c1.STY	c1.cui	c1.name	c2.geneId	c2.name	c2.geneId	c2.name	c2.uniprotId	c2.description	c2.pathName	c2.pantherName	c2.geneId	c2.name	c0.score	c0.diseaseId	c0.score	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.pmids
C0043346	Xeroderma Pigmentosum	C0043346	Xeroderma Pigmentosum	Neoplasms;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Skin and Connective Tissue Diseases;Nutritional and Metabolic Diseases	Congenital Abnormality	C0043346	Xeroderma Pigmentosum	7507	XPA	7507	XPA	P23025	xeroderma pigmentosum, complementation group A	DNA Repair	nucleic acid binding	7507	XPA	0.31740814611154	umls:C0043346	0.31740814611154	7507	0.31740814611154	umls:C0043346	7507	0.31740814611154	umls:C0043346	7507	0.31740814611154	36
C0043346	Xeroderma Pigmentosum	C0043346	Xeroderma Pigmentosum	Neoplasms;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Skin and Connective Tissue Diseases;Nutritional and Metabolic Diseases	Congenital Abnormality	C0043346	Xeroderma Pigmentosum	5429	POLH	5429	POLH	Q9Y253	polymerase (DNA directed), eta	DNA Repair	transferase; nucleic acid binding	5429	POLH	0.315746904928251	umls:C0043346	0.315746904928251	5429	0.315746904928251	umls:C0043346	5429	0.315746904928251	umls:C0043346	5429	0.315746904928251	24
C0043346	Xeroderma Pigmentosum	C0043346	Xeroderma Pigmentosum	Neoplasms;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Skin and Connective Tissue Diseases;Nutritional and Metabolic Diseases	Congenital Abnormality	C0043346	Xeroderma Pigmentosum	2068	ERCC2	2068	ERCC2	P18074	excision repair cross-complementing rodent repair deficiency, complementation group 2	DNA Repair; Disease; Gene Expression; Metabolism; Transcription	nucleic acid binding	2068	ERCC2	0.0314020429497825	umls:C0043346	0.0314020429497825	2068	0.0314020429497825	umls:C0043346	2068	0.0314020429497825	umls:C0043346	2068	0.0314020429497825	66
C0043346	Xeroderma Pigmentosum	C0043346	Xeroderma Pigmentosum	Neoplasms;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Skin and Connective Tissue Diseases;Nutritional and Metabolic Diseases	Congenital Abnormality	C0043346	Xeroderma Pigmentosum	404672	GTF2H5	404672	GTF2H5	Q6ZYL4	general transcription factor IIH, polypeptide 5	null	null	404672	GTF2H5	0.0277659183801423	umls:C0043346	0.0277659183801423	404672	0.0277659183801423	umls:C0043346	404672	0.0277659183801423	umls:C0043346	404672	0.0277659183801423	93
C0043346	Xeroderma Pigmentosum	C0043346	Xeroderma Pigmentosum	Neoplasms;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Skin and Connective Tissue Diseases;Nutritional and Metabolic Diseases	Congenital Abnormality	C0043346	Xeroderma Pigmentosum	7376	NR1H2	7376	NR1H2	P55055	nuclear receptor subfamily 1, group H, member 2	Gene Expression	transcription factor; receptor; nucleic acid binding	7376	NR1H2	0.026273127069382	umls:C0043346	0.026273127069382	7376	0.026273127069382	umls:C0043346	7376	0.026273127069382	umls:C0043346	7376	0.026273127069382	88
C0043346	Xeroderma Pigmentosum	C0043346	Xeroderma Pigmentosum	Neoplasms;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Skin and Connective Tissue Diseases;Nutritional and Metabolic Diseases	Congenital Abnormality	C0043346	Xeroderma Pigmentosum	7508	XPC	7508	XPC	Q01831	xeroderma pigmentosum, complementation group C	DNA Repair	nucleic acid binding	7508	XPC	0.0239380863959808	umls:C0043346	0.0239380863959808	7508	0.0239380863959808	umls:C0043346	7508	0.0239380863959808	umls:C0043346	7508	0.0239380863959808	41
C0043346	Xeroderma Pigmentosum	C0043346	Xeroderma Pigmentosum	Neoplasms;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Skin and Connective Tissue Diseases;Nutritional and Metabolic Diseases	Congenital Abnormality	C0043346	Xeroderma Pigmentosum	2071	ERCC3	2071	ERCC3	P19447	excision repair cross-complementing rodent repair deficiency, complementation group 3	DNA Repair; Disease; Gene Expression; Transcription	nucleic acid binding; hydrolase	2071	ERCC3	0.0144965970506235	umls:C0043346	0.0144965970506235	2071	0.0144965970506235	umls:C0043346	2071	0.0144965970506235	umls:C0043346	2071	0.0144965970506235	37
C0043346	Xeroderma Pigmentosum	C0043346	Xeroderma Pigmentosum	Neoplasms;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Skin and Connective Tissue Diseases;Nutritional and Metabolic Diseases	Congenital Abnormality	C0043346	Xeroderma Pigmentosum	7157	TP53	7157	TP53	P04637	tumor protein p53	Apoptosis; Cell Cycle; Cellular responses to stress; Hemostasis; Signal Transduction	transcription factor	7157	TP53	0.0124066892155591	umls:C0043346	0.0124066892155591	7157	0.0124066892155591	umls:C0043346	7157	0.0124066892155591	umls:C0043346	7157	0.0124066892155591	30
C0043346	Xeroderma Pigmentosum	C0043346	Xeroderma Pigmentosum	Neoplasms;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Skin and Connective Tissue Diseases;Nutritional and Metabolic Diseases	Congenital Abnormality	C0043346	Xeroderma Pigmentosum	2073	ERCC5	2073	ERCC5	P28715	excision repair cross-complementing rodent repair deficiency, complementation group 5	DNA Repair	nucleic acid binding; hydrolase	2073	ERCC5	0.00819118146772973	umls:C0043346	0.00819118146772973	2073	0.00819118146772973	umls:C0043346	2073	0.00819118146772973	umls:C0043346	2073	0.00819118146772973	19
C0043346	Xeroderma Pigmentosum	C0043346	Xeroderma Pigmentosum	Neoplasms;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Skin and Connective Tissue Diseases;Nutritional and Metabolic Diseases	Congenital Abnormality	C0043346	Xeroderma Pigmentosum	728340	GTF2H2C	728340	GTF2H2C	Q6P1K8;Q13888	general transcription factor IIH, polypeptide 2C	DNA Repair; Disease; Gene Expression; Transcription	transcription factor	728340	GTF2H2C	0.00567260698088929	umls:C0043346	0.00567260698088929	728340	0.00567260698088929	umls:C0043346	728340	0.00567260698088929	umls:C0043346	728340	0.00567260698088929	19
C0043346	Xeroderma Pigmentosum	C0043346	Xeroderma Pigmentosum	Neoplasms;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Skin and Connective Tissue Diseases;Nutritional and Metabolic Diseases	Congenital Abnormality	C0043346	Xeroderma Pigmentosum	730394	GTF2H2D	730394	GTF2H2D	Q6P1K8;Q13888	general transcription factor IIH, polypeptide 2D	DNA Repair; Disease; Gene Expression; Transcription	transcription factor	730394	GTF2H2D	0.00567260698088929	umls:C0043346	0.00567260698088929	730394	0.00567260698088929	umls:C0043346	730394	0.00567260698088929	umls:C0043346	730394	0.00567260698088929	19
C0043346	Xeroderma Pigmentosum	C0043346	Xeroderma Pigmentosum	Neoplasms;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Skin and Connective Tissue Diseases;Nutritional and Metabolic Diseases	Congenital Abnormality	C0043346	Xeroderma Pigmentosum	2967	GTF2H3	2967	GTF2H3	Q13889	general transcription factor IIH, polypeptide 3, 34kDa	DNA Repair; Disease; Gene Expression; Transcription	transcription factor; nucleic acid binding	2967	GTF2H3	0.00567260698088929	umls:C0043346	0.00567260698088929	2967	0.00567260698088929	umls:C0043346	2967	0.00567260698088929	umls:C0043346	2967	0.00567260698088929	19
C0043346	Xeroderma Pigmentosum	C0043346	Xeroderma Pigmentosum	Neoplasms;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Skin and Connective Tissue Diseases;Nutritional and Metabolic Diseases	Congenital Abnormality	C0043346	Xeroderma Pigmentosum	2966	GTF2H2	2966	GTF2H2	Q6P1K8;Q13888	general transcription factor IIH, polypeptide 2, 44kDa	DNA Repair; Disease; Gene Expression; Transcription	transcription factor	2966	GTF2H2	0.00567260698088929	umls:C0043346	0.00567260698088929	2966	0.00567260698088929	umls:C0043346	2966	0.00567260698088929	umls:C0043346	2966	0.00567260698088929	19
C0043346	Xeroderma Pigmentosum	C0043346	Xeroderma Pigmentosum	Neoplasms;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Skin and Connective Tissue Diseases;Nutritional and Metabolic Diseases	Congenital Abnormality	C0043346	Xeroderma Pigmentosum	2965	GTF2H1	2965	GTF2H1	P32780	general transcription factor IIH, polypeptide 1, 62kDa	DNA Repair; Disease; Gene Expression; Transcription	transcription factor	2965	GTF2H1	0.00567260698088929	umls:C0043346	0.00567260698088929	2965	0.00567260698088929	umls:C0043346	2965	0.00567260698088929	umls:C0043346	2965	0.00567260698088929	19
