c1.cui	c1.name	c1.cui	c1.name	c1.diseaseClassName	c1.STY	c1.cui	c1.name	c2.geneId	c2.name	c2.geneId	c2.name	c2.uniprotId	c2.description	c2.pathName	c2.pantherName	c2.geneId	c2.name	c0.score	c0.diseaseId	c0.score	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.pmids
C0002878	Anemia, Hemolytic	C0002878	Anemia, Hemolytic	Hemic and Lymphatic Diseases	Disease or Syndrome	C0002878	Anemia, Hemolytic	2539	G6PD	2539	G6PD	P11413	glucose-6-phosphate dehydrogenase	Disease; Metabolism	oxidoreductase	2539	G6PD	0.327724927492034	umls:C0002878	0.327724927492034	2539	0.327724927492034	umls:C0002878	2539	0.327724927492034	umls:C0002878	2539	0.327724927492034	60
C0002878	Anemia, Hemolytic	C0002878	Anemia, Hemolytic	Hemic and Lymphatic Diseases	Disease or Syndrome	C0002878	Anemia, Hemolytic	6521	SLC4A1	6521	SLC4A1	P02730	solute carrier family 4 (anion exchanger), member 1 (Diego blood group)	Metabolism; Transmembrane transport of small molecules	transporter	6521	SLC4A1	0.30772417333305	umls:C0002878	0.30772417333305	6521	0.30772417333305	umls:C0002878	6521	0.30772417333305	umls:C0002878	6521	0.30772417333305	10
C0002878	Anemia, Hemolytic	C0002878	Anemia, Hemolytic	Hemic and Lymphatic Diseases	Disease or Syndrome	C0002878	Anemia, Hemolytic	3704	ITPA	3704	ITPA	Q9BY32	inosine triphosphatase (nucleoside triphosphate pyrophosphatase)	Metabolism	phosphatase; hydrolase	3704	ITPA	0.30673408223467	umls:C0002878	0.30673408223467	3704	0.30673408223467	umls:C0002878	3704	0.30673408223467	umls:C0002878	3704	0.30673408223467	11
C0002878	Anemia, Hemolytic	C0002878	Anemia, Hemolytic	Hemic and Lymphatic Diseases	Disease or Syndrome	C0002878	Anemia, Hemolytic	2821	GPI	2821	GPI	P06744	glucose-6-phosphate isomerase	Disease; Metabolism	isomerase	2821	GPI	0.306399831894817	umls:C0002878	0.306399831894817	2821	0.306399831894817	umls:C0002878	2821	0.306399831894817	umls:C0002878	2821	0.306399831894817	13
C0002878	Anemia, Hemolytic	C0002878	Anemia, Hemolytic	Hemic and Lymphatic Diseases	Disease or Syndrome	C0002878	Anemia, Hemolytic	7167	TPI1	7167	TPI1	P60174	triosephosphate isomerase 1	Disease; Metabolism	isomerase	7167	TPI1	0.302388466097217	umls:C0002878	0.302388466097217	7167	0.302388466097217	umls:C0002878	7167	0.302388466097217	umls:C0002878	7167	0.302388466097217	9
C0002878	Anemia, Hemolytic	C0002878	Anemia, Hemolytic	Hemic and Lymphatic Diseases	Disease or Syndrome	C0002878	Anemia, Hemolytic	2056	EPO	2056	EPO	P01588	erythropoietin	Cellular responses to stress	signaling molecule	2056	EPO	0.300895674786456	umls:C0002878	0.300895674786456	2056	0.300895674786456	umls:C0002878	2056	0.300895674786456	umls:C0002878	2056	0.300895674786456	6
C0002878	Anemia, Hemolytic	C0002878	Anemia, Hemolytic	Hemic and Lymphatic Diseases	Disease or Syndrome	C0002878	Anemia, Hemolytic	2729	GCLC	2729	GCLC	P48506	glutamate-cysteine ligase, catalytic subunit	Metabolism	ligase	2729	GCLC	0.300895674786456	umls:C0002878	0.300895674786456	2729	0.300895674786456	umls:C0002878	2729	0.300895674786456	umls:C0002878	2729	0.300895674786456	3
C0002878	Anemia, Hemolytic	C0002878	Anemia, Hemolytic	Hemic and Lymphatic Diseases	Disease or Syndrome	C0002878	Anemia, Hemolytic	3440	IFNA2	3440	IFNA2	P01563	interferon, alpha 2	Hemostasis; Immune System	signaling molecule	3440	IFNA2	0.3	umls:C0002878	0.3	3440	0.3	umls:C0002878	3440	0.3	umls:C0002878	3440	0.3	3
C0002878	Anemia, Hemolytic	C0002878	Anemia, Hemolytic	Hemic and Lymphatic Diseases	Disease or Syndrome	C0002878	Anemia, Hemolytic	3162	HMOX1	3162	HMOX1	P09601	heme oxygenase (decycling) 1	Metabolism; Transmembrane transport of small molecules	oxidoreductase	3162	HMOX1	0.3	umls:C0002878	0.3	3162	0.3	umls:C0002878	3162	0.3	umls:C0002878	3162	0.3	1
C0002878	Anemia, Hemolytic	C0002878	Anemia, Hemolytic	Hemic and Lymphatic Diseases	Disease or Syndrome	C0002878	Anemia, Hemolytic	6710	SPTB	6710	SPTB	P11277	spectrin, beta, erythrocytic	Developmental Biology	cytoskeletal protein	6710	SPTB	0.3	umls:C0002878	0.3	6710	0.3	umls:C0002878	6710	0.3	umls:C0002878	6710	0.3	1
