c1.cui	c1.name	c1.cui	c1.name	c1.diseaseClassName	c1.STY	c1.cui	c1.name	c2.geneId	c2.name	c2.geneId	c2.name	c2.uniprotId	c2.description	c2.pathName	c2.pantherName	c2.geneId	c2.name	c0.score	c0.diseaseId	c0.score	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.pmids
C0035334	Retinitis Pigmentosa	C0035334	Retinitis Pigmentosa	Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0035334	Retinitis Pigmentosa	1406	CRX	1406	CRX	O43186	cone-rod homeobox	null	transcription factor; nucleic acid binding	1406	CRX	0.612108130953407	umls:C0035334	0.612108130953407	1406	0.612108130953407	umls:C0035334	1406	0.612108130953407	umls:C0035334	1406	0.612108130953407	30
C0035334	Retinitis Pigmentosa	C0035334	Retinitis Pigmentosa	Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0035334	Retinitis Pigmentosa	6017	RLBP1	6017	RLBP1	P12271	retinaldehyde binding protein 1	Disease; Signal Transduction	transfer/carrier protein; oxidoreductase	6017	RLBP1	0.607162748886446	umls:C0035334	0.607162748886446	6017	0.607162748886446	umls:C0035334	6017	0.607162748886446	umls:C0035334	6017	0.607162748886446	7
C0035334	Retinitis Pigmentosa	C0035334	Retinitis Pigmentosa	Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0035334	Retinitis Pigmentosa	6010	RHO	6010	RHO	P08100	rhodopsin	Disease; Signal Transduction	receptor	6010	RHO	0.514241987981191	umls:C0035334	0.514241987981191	6010	0.514241987981191	umls:C0035334	6010	0.514241987981191	umls:C0035334	6010	0.514241987981191	145
C0035334	Retinitis Pigmentosa	C0035334	Retinitis Pigmentosa	Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0035334	Retinitis Pigmentosa	7399	USH2A	7399	USH2A	O75445	Usher syndrome 2A (autosomal recessive, mild)	null	extracellular matrix protein; receptor	7399	USH2A	0.418898288017096	umls:C0035334	0.418898288017096	7399	0.418898288017096	umls:C0035334	7399	0.418898288017096	umls:C0035334	7399	0.418898288017096	23
C0035334	Retinitis Pigmentosa	C0035334	Retinitis Pigmentosa	Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0035334	Retinitis Pigmentosa	5158	PDE6B	5158	PDE6B	P35913	phosphodiesterase 6B, cGMP-specific, rod, beta	Disease; Signal Transduction	hydrolase	5158	PDE6B	0.416188231501205	umls:C0035334	0.416188231501205	5158	0.416188231501205	umls:C0035334	5158	0.416188231501205	umls:C0035334	5158	0.416188231501205	13
C0035334	Retinitis Pigmentosa	C0035334	Retinitis Pigmentosa	Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0035334	Retinitis Pigmentosa	5145	PDE6A	5145	PDE6A	P16499	phosphodiesterase 6A, cGMP-specific, rod, alpha	Disease; Signal Transduction	hydrolase	5145	PDE6A	0.40779555748845	umls:C0035334	0.40779555748845	5145	0.40779555748845	umls:C0035334	5145	0.40779555748845	umls:C0035334	5145	0.40779555748845	6
C0035334	Retinitis Pigmentosa	C0035334	Retinitis Pigmentosa	Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0035334	Retinitis Pigmentosa	1258	CNGB1	1258	CNGB1	Q14028	cyclic nucleotide gated channel beta 1	Disease; Signal Transduction	transporter; receptor	1258	CNGB1	0.404047057875301	umls:C0035334	0.404047057875301	1258	0.404047057875301	umls:C0035334	1258	0.404047057875301	umls:C0035334	1258	0.404047057875301	4
C0035334	Retinitis Pigmentosa	C0035334	Retinitis Pigmentosa	Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0035334	Retinitis Pigmentosa	6103	RPGR	6103	RPGR	Q92834	retinitis pigmentosa GTPase regulator	null	enzyme modulator; nucleic acid binding	6103	RPGR	0.367141753821407	umls:C0035334	0.367141753821407	6103	0.367141753821407	umls:C0035334	6103	0.367141753821407	umls:C0035334	6103	0.367141753821407	78
C0035334	Retinitis Pigmentosa	C0035334	Retinitis Pigmentosa	Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0035334	Retinitis Pigmentosa	24	ABCA4	24	ABCA4	P78363	ATP-binding cassette, sub-family A (ABC1), member 4	Disease; Signal Transduction; Transmembrane transport of small molecules	transporter	24	ABCA4	0.332272036174512	umls:C0035334	0.332272036174512	24	0.332272036174512	umls:C0035334	24	0.332272036174512	umls:C0035334	24	0.332272036174512	47
C0035334	Retinitis Pigmentosa	C0035334	Retinitis Pigmentosa	Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0035334	Retinitis Pigmentosa	3614	IMPDH1	3614	IMPDH1	P20839	IMP (inosine 5'-monophosphate) dehydrogenase 1	Metabolism	oxidoreductase	3614	IMPDH1	0.32533116258441	umls:C0035334	0.32533116258441	3614	0.32533116258441	umls:C0035334	3614	0.32533116258441	umls:C0035334	3614	0.32533116258441	12
C0035334	Retinitis Pigmentosa	C0035334	Retinitis Pigmentosa	Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0035334	Retinitis Pigmentosa	6121	RPE65	6121	RPE65	Q16518	retinal pigment epithelium-specific protein 65kDa	Disease; Signal Transduction	oxidoreductase	6121	RPE65	0.313991247433039	umls:C0035334	0.313991247433039	6121	0.313991247433039	umls:C0035334	6121	0.313991247433039	umls:C0035334	6121	0.313991247433039	14
C0035334	Retinitis Pigmentosa	C0035334	Retinitis Pigmentosa	Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0035334	Retinitis Pigmentosa	4901	NRL	4901	NRL	P54845	neural retina leucine zipper	null	transcription factor; nucleic acid binding	4901	NRL	0.311209806761747	umls:C0035334	0.311209806761747	4901	0.311209806761747	umls:C0035334	4901	0.311209806761747	umls:C0035334	4901	0.311209806761747	7
C0035334	Retinitis Pigmentosa	C0035334	Retinitis Pigmentosa	Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0035334	Retinitis Pigmentosa	23418	CRB1	23418	CRB1	P82279	crumbs family member 1, photoreceptor morphogenesis associated	null	null	23418	CRB1	0.311044006294423	umls:C0035334	0.311044006294423	23418	0.311044006294423	umls:C0035334	23418	0.311044006294423	umls:C0035334	23418	0.311044006294423	19
C0035334	Retinitis Pigmentosa	C0035334	Retinitis Pigmentosa	Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0035334	Retinitis Pigmentosa	346007	EYS	346007	EYS	Q5T1H1	eyes shut homolog (Drosophila)	null	null	346007	EYS	0.31027843989759	umls:C0035334	0.31027843989759	346007	0.31027843989759	umls:C0035334	346007	0.31027843989759	umls:C0035334	346007	0.31027843989759	8
C0035334	Retinitis Pigmentosa	C0035334	Retinitis Pigmentosa	Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0035334	Retinitis Pigmentosa	10461	MERTK	10461	MERTK	Q12866	c-mer proto-oncogene tyrosine kinase	Hemostasis	null	10461	MERTK	0.309849773245814	umls:C0035334	0.309849773245814	10461	0.309849773245814	umls:C0035334	10461	0.309849773245814	umls:C0035334	10461	0.309849773245814	15
C0035334	Retinitis Pigmentosa	C0035334	Retinitis Pigmentosa	Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0035334	Retinitis Pigmentosa	3000	GUCY2D	3000	GUCY2D	Q02846	guanylate cyclase 2D, membrane (retina-specific)	Disease; Signal Transduction	lyase	3000	GUCY2D	0.30968397277849	umls:C0035334	0.30968397277849	3000	0.30968397277849	umls:C0035334	3000	0.30968397277849	umls:C0035334	3000	0.30968397277849	24
