c1.cui	c1.name	c1.cui	c1.name	c1.diseaseClassName	c1.STY	c1.cui	c1.name	c2.geneId	c2.name	c2.geneId	c2.name	c2.uniprotId	c2.description	c2.pathName	c2.pantherName	c2.geneId	c2.name	c0.score	c0.diseaseId	c0.score	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.pmids
C0002736	Amyotrophic Lateral Sclerosis	C0002736	Amyotrophic Lateral Sclerosis	Nervous System Diseases;Nutritional and Metabolic Diseases	Disease or Syndrome	C0002736	Amyotrophic Lateral Sclerosis	6647	SOD1	6647	SOD1	P00441	superoxide dismutase 1, soluble	Cellular responses to stress; Hemostasis	oxidoreductase	6647	SOD1	0.551049472158973	umls:C0002736	0.551049472158973	6647	0.551049472158973	umls:C0002736	6647	0.551049472158973	umls:C0002736	6647	0.551049472158973	1043
C0002736	Amyotrophic Lateral Sclerosis	C0002736	Amyotrophic Lateral Sclerosis	Nervous System Diseases;Nutritional and Metabolic Diseases	Disease or Syndrome	C0002736	Amyotrophic Lateral Sclerosis	23435	TARDBP	23435	TARDBP	Q13148	TAR DNA binding protein	null	transcription factor; nucleic acid binding	23435	TARDBP	0.415028324057592	umls:C0002736	0.415028324057592	23435	0.415028324057592	umls:C0002736	23435	0.415028324057592	umls:C0002736	23435	0.415028324057592	277
C0002736	Amyotrophic Lateral Sclerosis	C0002736	Amyotrophic Lateral Sclerosis	Nervous System Diseases;Nutritional and Metabolic Diseases	Disease or Syndrome	C0002736	Amyotrophic Lateral Sclerosis	1804	DPP6	1804	DPP6	P42658	dipeptidyl-peptidase 6	null	protease; hydrolase	1804	DPP6	0.32185818907689	umls:C0002736	0.32185818907689	1804	0.32185818907689	umls:C0002736	1804	0.32185818907689	umls:C0002736	1804	0.32185818907689	9
C0002736	Amyotrophic Lateral Sclerosis	C0002736	Amyotrophic Lateral Sclerosis	Nervous System Diseases;Nutritional and Metabolic Diseases	Disease or Syndrome	C0002736	Amyotrophic Lateral Sclerosis	6506	SLC1A2	6506	SLC1A2	P43004	solute carrier family 1 (glial high affinity glutamate transporter), member 2	Neuronal System; Transmembrane transport of small molecules	transporter	6506	SLC1A2	0.311605430741026	umls:C0002736	0.311605430741026	6506	0.311605430741026	umls:C0002736	6506	0.311605430741026	umls:C0002736	6506	0.311605430741026	25
C0002736	Amyotrophic Lateral Sclerosis	C0002736	Amyotrophic Lateral Sclerosis	Nervous System Diseases;Nutritional and Metabolic Diseases	Disease or Syndrome	C0002736	Amyotrophic Lateral Sclerosis	23025	UNC13A	23025	UNC13A	Q9UPW8	unc-13 homolog A (C. elegans)	null	receptor	23025	UNC13A	0.30779555748845	umls:C0002736	0.30779555748845	23025	0.30779555748845	umls:C0002736	23025	0.30779555748845	umls:C0002736	23025	0.30779555748845	5
C0002736	Amyotrophic Lateral Sclerosis	C0002736	Amyotrophic Lateral Sclerosis	Nervous System Diseases;Nutritional and Metabolic Diseases	Disease or Syndrome	C0002736	Amyotrophic Lateral Sclerosis	2670	GFAP	2670	GFAP	P14136	glial fibrillary acidic protein	Signal Transduction	cytoskeletal protein; structural protein	2670	GFAP	0.302687024359369	umls:C0002736	0.302687024359369	2670	0.302687024359369	umls:C0002736	2670	0.302687024359369	umls:C0002736	2670	0.302687024359369	10
C0002736	Amyotrophic Lateral Sclerosis	C0002736	Amyotrophic Lateral Sclerosis	Nervous System Diseases;Nutritional and Metabolic Diseases	Disease or Syndrome	C0002736	Amyotrophic Lateral Sclerosis	2950	GSTP1	2950	GSTP1	P09211	glutathione S-transferase pi 1	Cellular responses to stress; Metabolism	null	2950	GSTP1	0.30251857448684	umls:C0002736	0.30251857448684	2950	0.30251857448684	umls:C0002736	2950	0.30251857448684	umls:C0002736	2950	0.30251857448684	1
C0002736	Amyotrophic Lateral Sclerosis	C0002736	Amyotrophic Lateral Sclerosis	Nervous System Diseases;Nutritional and Metabolic Diseases	Disease or Syndrome	C0002736	Amyotrophic Lateral Sclerosis	8878	SQSTM1	8878	SQSTM1	Q13501	sequestosome 1	Immune System; Signal Transduction	null	8878	SQSTM1	0.302388466097217	umls:C0002736	0.302388466097217	8878	0.302388466097217	umls:C0002736	8878	0.302388466097217	umls:C0002736	8878	0.302388466097217	9
C0002736	Amyotrophic Lateral Sclerosis	C0002736	Amyotrophic Lateral Sclerosis	Nervous System Diseases;Nutritional and Metabolic Diseases	Disease or Syndrome	C0002736	Amyotrophic Lateral Sclerosis	25978	CHMP2B	25978	CHMP2B	Q9UQN3	charged multivesicular body protein 2B	Disease; Membrane Trafficking	null	25978	CHMP2B	0.302089907835064	umls:C0002736	0.302089907835064	25978	0.302089907835064	umls:C0002736	25978	0.302089907835064	umls:C0002736	25978	0.302089907835064	7
C0002736	Amyotrophic Lateral Sclerosis	C0002736	Amyotrophic Lateral Sclerosis	Nervous System Diseases;Nutritional and Metabolic Diseases	Disease or Syndrome	C0002736	Amyotrophic Lateral Sclerosis	5743	PTGS2	5743	PTGS2	P35354	prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase)	Metabolism	oxidoreductase	5743	PTGS2	0.30149279131076	umls:C0002736	0.30149279131076	5743	0.30149279131076	umls:C0002736	5743	0.30149279131076	umls:C0002736	5743	0.30149279131076	7
