c1.cui	c1.name	c1.cui	c1.name	c1.diseaseClassName	c1.STY	c1.cui	c1.name	c2.geneId	c2.name	c2.geneId	c2.name	c2.uniprotId	c2.description	c2.pathName	c2.pantherName	c2.geneId	c2.name	c0.score	c0.diseaseId	c0.score	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.pmids
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	3630	INS	3630	INS	P01308	insulin	Developmental Biology; Disease; Metabolism; Metabolism of proteins; Signal Transduction	signaling molecule	3630	INS	0.06	umls:C0011847	0.06	3630	0.06	umls:C0011847	3630	0.06	umls:C0011847	3630	0.06	1361
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	1822	ATN1	1822	ATN1	P54259	atrophin 1	null	null	1822	ATN1	0.044186622798506	umls:C0011847	0.044186622798506	1822	0.044186622798506	umls:C0011847	1822	0.044186622798506	umls:C0011847	1822	0.044186622798506	148
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	6927	HNF1A	6927	HNF1A	P20823	HNF1 homeobox A	null	transcription factor; nucleic acid binding	6927	HNF1A	0.0334715680335281	umls:C0011847	0.0334715680335281	6927	0.0334715680335281	umls:C0011847	6927	0.0334715680335281	umls:C0011847	6927	0.0334715680335281	90
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	2645	GCK	2645	GCK	P35557	glucokinase (hexokinase 4)	Developmental Biology; Disease; Metabolism; Transmembrane transport of small molecules	transferase; kinase	2645	GCK	0.0328414088367274	umls:C0011847	0.0328414088367274	2645	0.0328414088367274	umls:C0011847	2645	0.0328414088367274	umls:C0011847	2645	0.0328414088367274	110
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	3126	HLA-DRB4	3126	HLA-DRB4	P13762	major histocompatibility complex, class II, DR beta 4	Immune System	defense/immunity protein	3126	HLA-DRB4	0.0274673601179902	umls:C0011847	0.0274673601179902	3126	0.0274673601179902	umls:C0011847	3126	0.0274673601179902	umls:C0011847	3126	0.0274673601179902	92
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	1636	ACE	1636	ACE	P12821	angiotensin I converting enzyme	Metabolism of proteins	null	1636	ACE	0.0191077287777323	umls:C0011847	0.0191077287777323	1636	0.0191077287777323	umls:C0011847	1636	0.0191077287777323	umls:C0011847	1636	0.0191077287777323	64
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	6934	TCF7L2	6934	TCF7L2	Q9NQB0	transcription factor 7-like 2 (T-cell specific, HMG-box)	Signal Transduction	nucleic acid binding	6934	TCF7L2	0.0185106122534282	umls:C0011847	0.0185106122534282	6934	0.0185106122534282	umls:C0011847	6934	0.0185106122534282	umls:C0011847	6934	0.0185106122534282	62
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	3172	HNF4A	3172	HNF4A	P41235	hepatocyte nuclear factor 4, alpha	Developmental Biology; Gene Expression	transcription factor; receptor; nucleic acid binding	3172	HNF4A	0.017614937466972	umls:C0011847	0.017614937466972	3172	0.017614937466972	umls:C0011847	3172	0.017614937466972	umls:C0011847	3172	0.017614937466972	59
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	3767	KCNJ11	3767	KCNJ11	Q14654	potassium inwardly-rectifying channel, subfamily J, member 11	Metabolism; Neuronal System	null	3767	KCNJ11	0.0174821796721442	umls:C0011847	0.0174821796721442	3767	0.0174821796721442	umls:C0011847	3767	0.0174821796721442	umls:C0011847	3767	0.0174821796721442	48
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	5468	PPARG	5468	PPARG	P37231	peroxisome proliferator-activated receptor gamma	Developmental Biology; Gene Expression	transcription factor; receptor; nucleic acid binding	5468	PPARG	0.0173163792048199	umls:C0011847	0.0173163792048199	5468	0.0173163792048199	umls:C0011847	5468	0.0173163792048199	umls:C0011847	5468	0.0173163792048199	58
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	1401	CRP	1401	CRP	P02741	C-reactive protein, pentraxin-related	null	defense/immunity protein	1401	CRP	0.0170178209426679	umls:C0011847	0.0170178209426679	1401	0.0170178209426679	umls:C0011847	1401	0.0170178209426679	umls:C0011847	1401	0.0170178209426679	57
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	3133	HLA-E	3133	HLA-E	P13747	major histocompatibility complex, class I, E	Immune System	defense/immunity protein; receptor	3133	HLA-E	0.0164207044183637	umls:C0011847	0.0164207044183637	3133	0.0164207044183637	umls:C0011847	3133	0.0164207044183637	umls:C0011847	3133	0.0164207044183637	55
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	5798	PTPRN	5798	PTPRN	Q16849	protein tyrosine phosphatase, receptor type, N	null	receptor; phosphatase; hydrolase	5798	PTPRN	0.0158235878940596	umls:C0011847	0.0158235878940596	5798	0.0158235878940596	umls:C0011847	5798	0.0158235878940596	umls:C0011847	5798	0.0158235878940596	53
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	8718	TNFRSF25	8718	TNFRSF25	Q93038	tumor necrosis factor receptor superfamily, member 25	null	receptor	8718	TNFRSF25	0.0152264713697555	umls:C0011847	0.0152264713697555	8718	0.0152264713697555	umls:C0011847	8718	0.0152264713697555	umls:C0011847	8718	0.0152264713697555	51
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	213	ALB	213	ALB	P02768	albumin	Binding and Uptake of Ligands by Scavenger Receptors; Hemostasis; Metabolism; Transmembrane transport of small molecules	transfer/carrier protein	213	ALB	0.0149279131076034	umls:C0011847	0.0149279131076034	213	0.0149279131076034	umls:C0011847	213	0.0149279131076034	umls:C0011847	213	0.0149279131076034	50
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	348	APOE	348	APOE	P02649	apolipoprotein E	Binding and Uptake of Ligands by Scavenger Receptors; Disease; Metabolism; Signal Transduction	null	348	APOE	0.0149279131076034	umls:C0011847	0.0149279131076034	348	0.0149279131076034	umls:C0011847	348	0.0149279131076034	umls:C0011847	348	0.0149279131076034	50
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	8797	TNFRSF10A	8797	TNFRSF10A	O00220	tumor necrosis factor receptor superfamily, member 10a	null	receptor	8797	TNFRSF10A	0.0146293548454513	umls:C0011847	0.0146293548454513	8797	0.0146293548454513	umls:C0011847	8797	0.0146293548454513	umls:C0011847	8797	0.0146293548454513	49
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	2571	GAD1	2571	GAD1	Q99259	glutamate decarboxylase 1 (brain, 67kDa)	Neuronal System	lyase	2571	GAD1	0.0140322383211472	umls:C0011847	0.0140322383211472	2571	0.0140322383211472	umls:C0011847	2571	0.0140322383211472	umls:C0011847	2571	0.0140322383211472	47
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	2572	GAD2	2572	GAD2	Q05329	glutamate decarboxylase 2 (pancreatic islets and brain, 65kDa)	Neuronal System	lyase	2572	GAD2	0.0137336800589951	umls:C0011847	0.0137336800589951	2572	0.0137336800589951	umls:C0011847	2572	0.0137336800589951	umls:C0011847	2572	0.0137336800589951	46
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	177	AGER	177	AGER	Q15109	advanced glycosylation end product-specific receptor	Immune System	cell adhesion molecule; defense/immunity protein; transmembrane receptor regulatory/adaptor protein; receptor	177	AGER	0.013136563534691	umls:C0011847	0.013136563534691	177	0.013136563534691	umls:C0011847	177	0.013136563534691	umls:C0011847	177	0.013136563534691	44
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	3643	INSR	3643	INSR	P06213	insulin receptor	Signal Transduction	null	3643	INSR	0.0127052474777111	umls:C0011847	0.0127052474777111	3643	0.0127052474777111	umls:C0011847	3643	0.0127052474777111	umls:C0011847	3643	0.0127052474777111	31
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	101669765	LINC00914	101669765	LINC00914	null	long intergenic non-protein coding RNA 914	null	null	101669765	LINC00914	0.0122408887482348	umls:C0011847	0.0122408887482348	101669765	0.0122408887482348	umls:C0011847	101669765	0.0122408887482348	umls:C0011847	101669765	0.0122408887482348	41
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	5891	MOK	5891	MOK	Q9UQ07	MOK protein kinase	null	transferase; kinase	5891	MOK	0.0122408887482348	umls:C0011847	0.0122408887482348	5891	0.0122408887482348	umls:C0011847	5891	0.0122408887482348	umls:C0011847	5891	0.0122408887482348	41
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	3123	HLA-DRB1	3123	HLA-DRB1	P01912;P01911;Q29974	major histocompatibility complex, class II, DR beta 1	Immune System	null	3123	HLA-DRB1	0.0119423304860827	umls:C0011847	0.0119423304860827	3123	0.0119423304860827	umls:C0011847	3123	0.0119423304860827	umls:C0011847	3123	0.0119423304860827	40
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	3952	LEP	3952	LEP	P41159	leptin	Developmental Biology; Signal Transduction	signaling molecule	3952	LEP	0.0119423304860827	umls:C0011847	0.0119423304860827	3952	0.0119423304860827	umls:C0011847	3952	0.0119423304860827	umls:C0011847	3952	0.0119423304860827	40
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	3569	IL6	3569	IL6	P05231	interleukin 6 (interferon, beta 2)	Cellular responses to stress; Immune System	signaling molecule	3569	IL6	0.0116437722239306	umls:C0011847	0.0116437722239306	3569	0.0116437722239306	umls:C0011847	3569	0.0116437722239306	umls:C0011847	3569	0.0116437722239306	39
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	7124	TNF	7124	TNF	P01375	tumor necrosis factor	Apoptosis	signaling molecule	7124	TNF	0.0116437722239306	umls:C0011847	0.0116437722239306	7124	0.0116437722239306	umls:C0011847	7124	0.0116437722239306	umls:C0011847	7124	0.0116437722239306	39
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	7422	VEGFA	7422	VEGFA	P15692	vascular endothelial growth factor A	Cellular responses to stress; Hemostasis; Signal Transduction	signaling molecule	7422	VEGFA	0.0116437722239306	umls:C0011847	0.0116437722239306	7422	0.0116437722239306	umls:C0011847	7422	0.0116437722239306	umls:C0011847	7422	0.0116437722239306	39
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	2641	GCG	2641	GCG	P01275	glucagon	Metabolism; Metabolism of proteins; Signal Transduction	signaling molecule	2641	GCG	0.0113452139617786	umls:C0011847	0.0113452139617786	2641	0.0113452139617786	umls:C0011847	2641	0.0113452139617786	umls:C0011847	2641	0.0113452139617786	38
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	6484	ST3GAL4	6484	ST3GAL4	Q11206	ST3 beta-galactoside alpha-2,3-sialyltransferase 4	Disease; Metabolism; Metabolism of proteins; Signal Transduction	transferase	6484	ST3GAL4	0.0113452139617786	umls:C0011847	0.0113452139617786	6484	0.0113452139617786	umls:C0011847	6484	0.0113452139617786	umls:C0011847	6484	0.0113452139617786	38
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	6833	ABCC8	6833	ABCC8	Q09428	ATP-binding cassette, sub-family C (CFTR/MRP), member 8	Metabolism; Neuronal System; Transmembrane transport of small molecules	transporter	6833	ABCC8	0.0107480974374744	umls:C0011847	0.0107480974374744	6833	0.0107480974374744	umls:C0011847	6833	0.0107480974374744	umls:C0011847	6833	0.0107480974374744	36
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	3458	IFNG	3458	IFNG	P01579	interferon, gamma	Immune System	signaling molecule	3458	IFNG	0.0104495391753224	umls:C0011847	0.0104495391753224	3458	0.0104495391753224	umls:C0011847	3458	0.0104495391753224	umls:C0011847	3458	0.0104495391753224	35
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	129831	RBM45	129831	RBM45	Q8IUH3	RNA binding motif protein 45	null	transcription factor; nucleic acid binding	129831	RBM45	0.00985242265101823	umls:C0011847	0.00985242265101823	129831	0.00985242265101823	umls:C0011847	129831	0.00985242265101823	umls:C0011847	129831	0.00985242265101823	33
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	79068	FTO	79068	FTO	Q9C0B1	fat mass and obesity associated	null	null	79068	FTO	0.00955386438886617	umls:C0011847	0.00955386438886617	79068	0.00955386438886617	umls:C0011847	79068	0.00955386438886617	umls:C0011847	79068	0.00955386438886617	32
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	11132	CAPN10	11132	CAPN10	Q9HC96	calpain 10	null	calcium-binding protein; protease; hydrolase	11132	CAPN10	0.00835963134025789	umls:C0011847	0.00835963134025789	11132	0.00835963134025789	umls:C0011847	11132	0.00835963134025789	umls:C0011847	11132	0.00835963134025789	28
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	3479	IGF1	3479	IGF1	P05019	insulin-like growth factor 1 (somatomedin C)	Hemostasis; Metabolism of proteins; Signal Transduction	signaling molecule	3479	IGF1	0.00835963134025789	umls:C0011847	0.00835963134025789	3479	0.00835963134025789	umls:C0011847	3479	0.00835963134025789	umls:C0011847	3479	0.00835963134025789	28
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	5973	RENBP	5973	RENBP	P51606	renin binding protein	null	isomerase	5973	RENBP	0.00835963134025789	umls:C0011847	0.00835963134025789	5973	0.00835963134025789	umls:C0011847	5973	0.00835963134025789	umls:C0011847	5973	0.00835963134025789	28
C0011847	Diabetes	C0011847	Diabetes	null	Disease or Syndrome	C0011847	Diabetes	3119	HLA-DQB1	3119	HLA-DQB1	P01920	major histocompatibility complex, class II, DQ beta 1	Immune System	defense/immunity protein	3119	HLA-DQB1	0.00806107307810583	umls:C0011847	0.00806107307810583	3119	0.00806107307810583	umls:C0011847	3119	0.00806107307810583	umls:C0011847	3119	0.00806107307810583	27
