c1.cui	c1.name	c1.cui	c1.name	c1.diseaseClassName	c1.STY	c1.cui	c1.name	c2.geneId	c2.name	c2.geneId	c2.name	c2.uniprotId	c2.description	c2.pathName	c2.pantherName	c2.geneId	c2.name	c0.score	c0.diseaseId	c0.score	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.pmids
C0013421	Dystonia	C0013421	Dystonia	Nervous System Diseases;Pathological Conditions, Signs and Symptoms	Sign or Symptom	C0013421	Dystonia	1861	TOR1A	1861	TOR1A	O14656	torsin family 1, member A (torsin A)	null	chaperone	1861	TOR1A	0.382837882731046	umls:C0013421	0.382837882731046	1861	0.382837882731046	umls:C0013421	1861	0.382837882731046	umls:C0013421	1861	0.382837882731046	157
C0013421	Dystonia	C0013421	Dystonia	Nervous System Diseases;Pathological Conditions, Signs and Symptoms	Sign or Symptom	C0013421	Dystonia	2643	GCH1	2643	GCH1	P30793	GTP cyclohydrolase 1	Metabolism	hydrolase	2643	GCH1	0.343994915383985	umls:C0013421	0.343994915383985	2643	0.343994915383985	umls:C0013421	2643	0.343994915383985	umls:C0013421	2643	0.343994915383985	71
C0013421	Dystonia	C0013421	Dystonia	Nervous System Diseases;Pathological Conditions, Signs and Symptoms	Sign or Symptom	C0013421	Dystonia	55145	THAP1	55145	THAP1	Q9NVV9	THAP domain containing, apoptosis associated protein 1	null	nucleic acid binding	55145	THAP1	0.31645374709086	umls:C0013421	0.31645374709086	55145	0.31645374709086	umls:C0013421	55145	0.31645374709086	umls:C0013421	55145	0.31645374709086	33
C0013421	Dystonia	C0013421	Dystonia	Nervous System Diseases;Pathological Conditions, Signs and Symptoms	Sign or Symptom	C0013421	Dystonia	7054	TH	7054	TH	P07101	tyrosine hydroxylase	Metabolism	null	7054	TH	0.31173553913065	umls:C0013421	0.31173553913065	7054	0.31173553913065	umls:C0013421	7054	0.31173553913065	umls:C0013421	7054	0.31173553913065	17
C0013421	Dystonia	C0013421	Dystonia	Nervous System Diseases;Pathological Conditions, Signs and Symptoms	Sign or Symptom	C0013421	Dystonia	478	ATP1A3	478	ATP1A3	P13637	ATPase, Na+/K+ transporting, alpha 3 polypeptide	Transmembrane transport of small molecules	transporter; hydrolase	478	ATP1A3	0.305802715370513	umls:C0013421	0.305802715370513	478	0.305802715370513	umls:C0013421	478	0.305802715370513	umls:C0013421	478	0.305802715370513	11
C0013421	Dystonia	C0013421	Dystonia	Nervous System Diseases;Pathological Conditions, Signs and Symptoms	Sign or Symptom	C0013421	Dystonia	8575	PRKRA	8575	PRKRA	O75569	protein kinase, interferon-inducible double stranded RNA dependent activator	Gene Expression	enzyme modulator; hydrolase; defense/immunity protein; nucleic acid binding	8575	PRKRA	0.304011365797601	umls:C0013421	0.304011365797601	8575	0.304011365797601	umls:C0013421	8575	0.304011365797601	umls:C0013421	8575	0.304011365797601	6
C0013421	Dystonia	C0013421	Dystonia	Nervous System Diseases;Pathological Conditions, Signs and Symptoms	Sign or Symptom	C0013421	Dystonia	60	ACTB	60	ACTB	P60709	actin, beta	Cell-Cell communication; Chromatin organization; Developmental Biology; Hemostasis; Immune System; Membrane Trafficking; Meta...	cytoskeletal protein	60	ACTB	0.30251857448684	umls:C0013421	0.30251857448684	60	0.30251857448684	umls:C0013421	60	0.30251857448684	umls:C0013421	60	0.30251857448684	1
C0013421	Dystonia	C0013421	Dystonia	Nervous System Diseases;Pathological Conditions, Signs and Symptoms	Sign or Symptom	C0013421	Dystonia	25792	CIZ1	25792	CIZ1	Q9ULV3	CDKN1A interacting zinc finger protein 1	null	null	25792	CIZ1	0.300298558262152	umls:C0013421	0.300298558262152	25792	0.300298558262152	umls:C0013421	25792	0.300298558262152	umls:C0013421	25792	0.300298558262152	2
C0013421	Dystonia	C0013421	Dystonia	Nervous System Diseases;Pathological Conditions, Signs and Symptoms	Sign or Symptom	C0013421	Dystonia	6342	SCP2	6342	SCP2	P22307	sterol carrier protein 2	Metabolism	transfer/carrier protein	6342	SCP2	0.300298558262152	umls:C0013421	0.300298558262152	6342	0.300298558262152	umls:C0013421	6342	0.300298558262152	umls:C0013421	6342	0.300298558262152	1
C0013421	Dystonia	C0013421	Dystonia	Nervous System Diseases;Pathological Conditions, Signs and Symptoms	Sign or Symptom	C0013421	Dystonia	2774	GNAL	2774	GNAL	P38405	guanine nucleotide binding protein (G protein), alpha activating activity polypeptide, olfactory type	Neuronal System; Signal Transduction	enzyme modulator	2774	GNAL	0.300298558262152	umls:C0013421	0.300298558262152	2774	0.300298558262152	umls:C0013421	2774	0.300298558262152	umls:C0013421	2774	0.300298558262152	2
