c1.cui	c1.name	c1.cui	c1.name	c1.diseaseClassName	c1.STY	c1.cui	c1.name	c2.geneId	c2.name	c2.geneId	c2.name	c2.uniprotId	c2.description	c2.pathName	c2.pantherName	c2.geneId	c2.name	c0.score	c0.diseaseId	c0.score	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.pmids
C0271097	Usher Syndromes	C0271097	Usher Syndromes	Otorhinolaryngologic Diseases;Nervous System Diseases;Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Pathological Conditions, Signs and Symptoms	Congenital Abnormality,Disease or Syndrome	C0271097	Usher Syndromes	4647	MYO7A	4647	MYO7A	Q13402	myosin VIIA	null	cell junction protein; cytoskeletal protein; enzyme modulator	4647	MYO7A	0.320426771405557	umls:C0271097	0.320426771405557	4647	0.320426771405557	umls:C0271097	4647	0.320426771405557	umls:C0271097	4647	0.320426771405557	23
C0271097	Usher Syndromes	C0271097	Usher Syndromes	Otorhinolaryngologic Diseases;Nervous System Diseases;Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Pathological Conditions, Signs and Symptoms	Congenital Abnormality,Disease or Syndrome	C0271097	Usher Syndromes	65217	PCDH15	65217	PCDH15	Q96QU1	protocadherin-related 15	null	cell adhesion molecule	65217	PCDH15	0.309048514771282	umls:C0271097	0.309048514771282	65217	0.309048514771282	umls:C0271097	65217	0.309048514771282	umls:C0271097	65217	0.309048514771282	9
C0271097	Usher Syndromes	C0271097	Usher Syndromes	Otorhinolaryngologic Diseases;Nervous System Diseases;Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Pathological Conditions, Signs and Symptoms	Congenital Abnormality,Disease or Syndrome	C0271097	Usher Syndromes	7399	USH2A	7399	USH2A	O75445	Usher syndrome 2A (autosomal recessive, mild)	null	extracellular matrix protein; receptor	7399	USH2A	0.0357066681991276	umls:C0271097	0.0357066681991276	7399	0.0357066681991276	umls:C0271097	7399	0.0357066681991276	umls:C0271097	7399	0.0357066681991276	34
C0271097	Usher Syndromes	C0271097	Usher Syndromes	Otorhinolaryngologic Diseases;Nervous System Diseases;Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Pathological Conditions, Signs and Symptoms	Congenital Abnormality,Disease or Syndrome	C0271097	Usher Syndromes	64072	CDH23	64072	CDH23	Q9H251	cadherin-related 23	null	cell adhesion molecule; cell junction protein	64072	CDH23	0.0162469557354278	umls:C0271097	0.0162469557354278	64072	0.0162469557354278	umls:C0271097	64072	0.0162469557354278	umls:C0271097	64072	0.0162469557354278	10
C0271097	Usher Syndromes	C0271097	Usher Syndromes	Otorhinolaryngologic Diseases;Nervous System Diseases;Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Pathological Conditions, Signs and Symptoms	Congenital Abnormality,Disease or Syndrome	C0271097	Usher Syndromes	7401	CLRN1	7401	CLRN1	P58418	clarin 1	null	null	7401	CLRN1	0.0138611390434151	umls:C0271097	0.0138611390434151	7401	0.0138611390434151	umls:C0271097	7401	0.0138611390434151	umls:C0271097	7401	0.0138611390434151	20
C0271097	Usher Syndromes	C0271097	Usher Syndromes	Otorhinolaryngologic Diseases;Nervous System Diseases;Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Pathological Conditions, Signs and Symptoms	Congenital Abnormality,Disease or Syndrome	C0271097	Usher Syndromes	124590	USH1G	124590	USH1G	Q495M9	Usher syndrome 1G (autosomal recessive)	null	null	124590	USH1G	0.0131312647242832	umls:C0271097	0.0131312647242832	124590	0.0131312647242832	umls:C0271097	124590	0.0131312647242832	umls:C0271097	124590	0.0131312647242832	5
C0271097	Usher Syndromes	C0271097	Usher Syndromes	Otorhinolaryngologic Diseases;Nervous System Diseases;Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Pathological Conditions, Signs and Symptoms	Congenital Abnormality,Disease or Syndrome	C0271097	Usher Syndromes	10083	USH1C	10083	USH1C	Q9Y6N9	Usher syndrome 1C (autosomal recessive, severe)	null	cytoskeletal protein	10083	USH1C	0.0118069232860511	umls:C0271097	0.0118069232860511	10083	0.0118069232860511	umls:C0271097	10083	0.0118069232860511	umls:C0271097	10083	0.0118069232860511	10
C0271097	Usher Syndromes	C0271097	Usher Syndromes	Otorhinolaryngologic Diseases;Nervous System Diseases;Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Pathological Conditions, Signs and Symptoms	Congenital Abnormality,Disease or Syndrome	C0271097	Usher Syndromes	25861	DFNB31	25861	DFNB31	Q9P202	deafness, autosomal recessive 31	null	cytoskeletal protein	25861	DFNB31	0.00746130714859782	umls:C0271097	0.00746130714859782	25861	0.00746130714859782	umls:C0271097	25861	0.00746130714859782	umls:C0271097	25861	0.00746130714859782	5
C0271097	Usher Syndromes	C0271097	Usher Syndromes	Otorhinolaryngologic Diseases;Nervous System Diseases;Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Pathological Conditions, Signs and Symptoms	Congenital Abnormality,Disease or Syndrome	C0271097	Usher Syndromes	84059	GPR98	84059	GPR98	Q8WXG9	G protein-coupled receptor 98	null	transporter	84059	GPR98	0.0046441743996053	umls:C0271097	0.0046441743996053	84059	0.0046441743996053	umls:C0271097	84059	0.0046441743996053	umls:C0271097	84059	0.0046441743996053	5
C0271097	Usher Syndromes	C0271097	Usher Syndromes	Otorhinolaryngologic Diseases;Nervous System Diseases;Eye Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities;Pathological Conditions, Signs and Symptoms	Congenital Abnormality,Disease or Syndrome	C0271097	Usher Syndromes	2706	GJB2	2706	GJB2	P29033	gap junction protein, beta 2, 26kDa	Membrane Trafficking	cell junction protein	2706	GJB2	0.00434561613745324	umls:C0271097	0.00434561613745324	2706	0.00434561613745324	umls:C0271097	2706	0.00434561613745324	umls:C0271097	2706	0.00434561613745324	3
