c1.cui	c1.name	c1.cui	c1.name	c1.diseaseClassName	c1.STY	c1.cui	c1.name	c2.geneId	c2.name	c2.geneId	c2.name	c2.uniprotId	c2.description	c2.pathName	c2.pantherName	c2.geneId	c2.name	c0.score	c0.diseaseId	c0.score	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.pmids
C0087012	Spinocerebellar Ataxias	C0087012	Spinocerebellar Ataxias	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0087012	Spinocerebellar Ataxias	6310	ATXN1	6310	ATXN1	P54253	ataxin 1	null	null	6310	ATXN1	0.34174921759757	umls:C0087012	0.34174921759757	6310	0.34174921759757	umls:C0087012	6310	0.34174921759757	umls:C0087012	6310	0.34174921759757	55
C0087012	Spinocerebellar Ataxias	C0087012	Spinocerebellar Ataxias	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0087012	Spinocerebellar Ataxias	773	CACNA1A	773	CACNA1A	O00555	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	Metabolism; Neuronal System	transporter	773	CACNA1A	0.332328111003531	umls:C0087012	0.332328111003531	773	0.332328111003531	umls:C0087012	773	0.332328111003531	umls:C0087012	773	0.332328111003531	32
C0087012	Spinocerebellar Ataxias	C0087012	Spinocerebellar Ataxias	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0087012	Spinocerebellar Ataxias	6311	ATXN2	6311	ATXN2	Q99700	ataxin 2	null	nucleic acid binding	6311	ATXN2	0.329883570077296	umls:C0087012	0.329883570077296	6311	0.329883570077296	umls:C0087012	6311	0.329883570077296	umls:C0087012	6311	0.329883570077296	44
C0087012	Spinocerebellar Ataxias	C0087012	Spinocerebellar Ataxias	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0087012	Spinocerebellar Ataxias	6314	ATXN7	6314	ATXN7	O15265	ataxin 7	Chromatin organization	null	6314	ATXN7	0.327456762497175	umls:C0087012	0.327456762497175	6314	0.327456762497175	umls:C0087012	6314	0.327456762497175	umls:C0087012	6314	0.327456762497175	18
C0087012	Spinocerebellar Ataxias	C0087012	Spinocerebellar Ataxias	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0087012	Spinocerebellar Ataxias	5582	PRKCG	5582	PRKCG	P05129	protein kinase C, gamma	Disease; Hemostasis; Immune System; Neuronal System; Signal Transduction	transfer/carrier protein; transferase; calcium-binding protein; kinase	5582	PRKCG	0.312199897860127	umls:C0087012	0.312199897860127	5582	0.312199897860127	umls:C0087012	5582	0.312199897860127	umls:C0087012	5582	0.312199897860127	9
C0087012	Spinocerebellar Ataxias	C0087012	Spinocerebellar Ataxias	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0087012	Spinocerebellar Ataxias	25894	PLEKHG4	25894	PLEKHG4	Q58EX7	pleckstrin homology domain containing, family G (with RhoGef domain) member 4	null	signaling molecule; enzyme modulator	25894	PLEKHG4	0.309681323373286	umls:C0087012	0.309681323373286	25894	0.309681323373286	umls:C0087012	25894	0.309681323373286	umls:C0087012	25894	0.309681323373286	6
C0087012	Spinocerebellar Ataxias	C0087012	Spinocerebellar Ataxias	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0087012	Spinocerebellar Ataxias	6712	SPTBN2	6712	SPTBN2	O15020	spectrin, beta, non-erythrocytic 2	Developmental Biology; Immune System	cytoskeletal protein	6712	SPTBN2	0.306565632362142	umls:C0087012	0.306565632362142	6712	0.306565632362142	umls:C0087012	6712	0.306565632362142	umls:C0087012	6712	0.306565632362142	4
C0087012	Spinocerebellar Ataxias	C0087012	Spinocerebellar Ataxias	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0087012	Spinocerebellar Ataxias	146057	TTBK2	146057	TTBK2	Q6IQ55	tau tubulin kinase 2	null	transferase; kinase	146057	TTBK2	0.304644174399605	umls:C0087012	0.304644174399605	146057	0.304644174399605	umls:C0087012	146057	0.304644174399605	umls:C0087012	146057	0.304644174399605	5
C0087012	Spinocerebellar Ataxias	C0087012	Spinocerebellar Ataxias	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0087012	Spinocerebellar Ataxias	5521	PPP2R2B	5521	PPP2R2B	Q00005	protein phosphatase 2, regulatory subunit B, beta	null	phosphatase; hydrolase	5521	PPP2R2B	0.304309924059753	umls:C0087012	0.304309924059753	5521	0.304309924059753	umls:C0087012	5521	0.304309924059753	umls:C0087012	5521	0.304309924059753	8
C0087012	Spinocerebellar Ataxias	C0087012	Spinocerebellar Ataxias	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0087012	Spinocerebellar Ataxias	342371	ATXN1L	342371	ATXN1L	P0C7T5	ataxin 1-like	null	null	342371	ATXN1L	0.30251857448684	umls:C0087012	0.30251857448684	342371	0.30251857448684	umls:C0087012	342371	0.30251857448684	umls:C0087012	342371	0.30251857448684	2
