c1.cui	c1.name	c1.cui	c1.name	c1.diseaseClassName	c1.STY	c1.cui	c1.name	c2.geneId	c2.name	c2.geneId	c2.name	c2.uniprotId	c2.description	c2.pathName	c2.pantherName	c2.geneId	c2.name	c0.score	c0.diseaseId	c0.score	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.pmids
C0007959	Charcot-Marie-Tooth Disease	C0007959	Charcot-Marie-Tooth Disease	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0007959	Charcot-Marie-Tooth Disease	4359	MPZ	4359	MPZ	P25189	myelin protein zero	null	cell adhesion molecule; transporter	4359	MPZ	0.372702211144257	umls:C0007959	0.372702211144257	4359	0.372702211144257	umls:C0007959	4359	0.372702211144257	umls:C0007959	4359	0.372702211144257	137
C0007959	Charcot-Marie-Tooth Disease	C0007959	Charcot-Marie-Tooth Disease	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0007959	Charcot-Marie-Tooth Disease	5376	PMP22	5376	PMP22	Q01453	peripheral myelin protein 22	null	cytoskeletal protein	5376	PMP22	0.371418860594133	umls:C0007959	0.371418860594133	5376	0.371418860594133	umls:C0007959	5376	0.371418860594133	umls:C0007959	5376	0.371418860594133	178
C0007959	Charcot-Marie-Tooth Disease	C0007959	Charcot-Marie-Tooth Disease	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0007959	Charcot-Marie-Tooth Disease	3236	HOXD10	3236	HOXD10	P28358	homeobox D10	null	transcription factor; nucleic acid binding	3236	HOXD10	0.302817132748993	umls:C0007959	0.302817132748993	3236	0.302817132748993	umls:C0007959	3236	0.302817132748993	umls:C0007959	3236	0.302817132748993	2
C0007959	Charcot-Marie-Tooth Disease	C0007959	Charcot-Marie-Tooth Disease	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0007959	Charcot-Marie-Tooth Disease	9896	FIG4	9896	FIG4	Q92562	FIG4 homolog, SAC1 lipid phosphatase domain containing (S. cerevisiae)	Metabolism	phosphatase; hydrolase	9896	FIG4	0.30149279131076	umls:C0007959	0.30149279131076	9896	0.30149279131076	umls:C0007959	9896	0.30149279131076	umls:C0007959	9896	0.30149279131076	5
C0007959	Charcot-Marie-Tooth Disease	C0007959	Charcot-Marie-Tooth Disease	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0007959	Charcot-Marie-Tooth Disease	59341	TRPV4	59341	TRPV4	Q9HBA0	transient receptor potential cation channel, subfamily V, member 4	Transmembrane transport of small molecules	transporter	59341	TRPV4	0.301194233048608	umls:C0007959	0.301194233048608	59341	0.301194233048608	umls:C0007959	59341	0.301194233048608	umls:C0007959	59341	0.301194233048608	5
C0007959	Charcot-Marie-Tooth Disease	C0007959	Charcot-Marie-Tooth Disease	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0007959	Charcot-Marie-Tooth Disease	2705	GJB1	2705	GJB1	P08034	gap junction protein, beta 1, 32kDa	Membrane Trafficking	cell junction protein	2705	GJB1	0.0840037848127239	umls:C0007959	0.0840037848127239	2705	0.0840037848127239	umls:C0007959	2705	0.0840037848127239	umls:C0007959	2705	0.0840037848127239	119
C0007959	Charcot-Marie-Tooth Disease	C0007959	Charcot-Marie-Tooth Disease	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0007959	Charcot-Marie-Tooth Disease	54332	GDAP1	54332	GDAP1	Q8TB36	ganglioside induced differentiation associated protein 1	null	oxidoreductase; signaling molecule; cytoskeletal protein; transferase; isomerase; nucleic acid binding	54332	GDAP1	0.0315678434171068	umls:C0007959	0.0315678434171068	54332	0.0315678434171068	umls:C0007959	54332	0.0315678434171068	umls:C0007959	54332	0.0315678434171068	53
C0007959	Charcot-Marie-Tooth Disease	C0007959	Charcot-Marie-Tooth Disease	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0007959	Charcot-Marie-Tooth Disease	9927	MFN2	9927	MFN2	O95140	mitofusin 2	Hemostasis	phosphatase; hydrolase	9927	MFN2	0.021922212121521	umls:C0007959	0.021922212121521	9927	0.021922212121521	umls:C0007959	9927	0.021922212121521	umls:C0007959	9927	0.021922212121521	47
C0007959	Charcot-Marie-Tooth Disease	C0007959	Charcot-Marie-Tooth Disease	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0007959	Charcot-Marie-Tooth Disease	23095	KIF1B	23095	KIF1B	O60333	kinesin family member 1B	null	cytoskeletal protein	23095	KIF1B	0.0216619953422732	umls:C0007959	0.0216619953422732	23095	0.0216619953422732	umls:C0007959	23095	0.0216619953422732	umls:C0007959	23095	0.0216619953422732	62
C0007959	Charcot-Marie-Tooth Disease	C0007959	Charcot-Marie-Tooth Disease	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0007959	Charcot-Marie-Tooth Disease	5827	PXMP2	5827	PXMP2	Q9NR77	peroxisomal membrane protein 2, 22kDa	null	transmembrane receptor regulatory/adaptor protein	5827	PXMP2	0.0194062870398844	umls:C0007959	0.0194062870398844	5827	0.0194062870398844	umls:C0007959	5827	0.0194062870398844	umls:C0007959	5827	0.0194062870398844	65
C0007959	Charcot-Marie-Tooth Disease	C0007959	Charcot-Marie-Tooth Disease	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0007959	Charcot-Marie-Tooth Disease	9587	MAD2L1BP	9587	MAD2L1BP	Q15013	MAD2L1 binding protein	null	null	9587	MAD2L1BP	0.0149279131076034	umls:C0007959	0.0149279131076034	9587	0.0149279131076034	umls:C0007959	9587	0.0149279131076034	umls:C0007959	9587	0.0149279131076034	50
C0007959	Charcot-Marie-Tooth Disease	C0007959	Charcot-Marie-Tooth Disease	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0007959	Charcot-Marie-Tooth Disease	3315	HSPB1	3315	HSPB1	P04792	heat shock 27kDa protein 1	Gene Expression; Metabolism of RNA	chaperone; structural protein	3315	HSPB1	0.0149226142971956	umls:C0007959	0.0149226142971956	3315	0.0149226142971956	umls:C0007959	3315	0.0149226142971956	umls:C0007959	3315	0.0149226142971956	11
C0007959	Charcot-Marie-Tooth Disease	C0007959	Charcot-Marie-Tooth Disease	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0007959	Charcot-Marie-Tooth Disease	4000	LMNA	4000	LMNA	P02545	lamin A/C	Apoptosis; Cell Cycle; Metabolism of proteins	cytoskeletal protein; structural protein	4000	LMNA	0.0135982728589635	umls:C0007959	0.0135982728589635	4000	0.0135982728589635	umls:C0007959	4000	0.0135982728589635	umls:C0007959	4000	0.0135982728589635	15
C0007959	Charcot-Marie-Tooth Disease	C0007959	Charcot-Marie-Tooth Disease	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0007959	Charcot-Marie-Tooth Disease	4747	NEFL	4747	NEFL	P07196	neurofilament, light polypeptide	Neuronal System	null	4747	NEFL	0.0129297721792586	umls:C0007959	0.0129297721792586	4747	0.0129297721792586	umls:C0007959	4747	0.0129297721792586	umls:C0007959	4747	0.0129297721792586	19
C0007959	Charcot-Marie-Tooth Disease	C0007959	Charcot-Marie-Tooth Disease	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0007959	Charcot-Marie-Tooth Disease	8898	MTMR2	8898	MTMR2	Q13614	myotubularin related protein 2	Metabolism	phosphatase; hydrolase	8898	MTMR2	0.0110440062944226	umls:C0007959	0.0110440062944226	8898	0.0110440062944226	umls:C0007959	8898	0.0110440062944226	umls:C0007959	8898	0.0110440062944226	18
C0007959	Charcot-Marie-Tooth Disease	C0007959	Charcot-Marie-Tooth Disease	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0007959	Charcot-Marie-Tooth Disease	57716	PRX	57716	PRX	Q9BXM0	periaxin	null	null	57716	PRX	0.0107454480322706	umls:C0007959	0.0107454480322706	57716	0.0107454480322706	umls:C0007959	57716	0.0107454480322706	umls:C0007959	57716	0.0107454480322706	16
C0007959	Charcot-Marie-Tooth Disease	C0007959	Charcot-Marie-Tooth Disease	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0007959	Charcot-Marie-Tooth Disease	1785	DNM2	1785	DNM2	P50570	dynamin 2	Developmental Biology; Immune System; Membrane Trafficking; Metabolism; Signal Transduction	cytoskeletal protein; enzyme modulator; hydrolase	1785	DNM2	0.0104111976924181	umls:C0007959	0.0104111976924181	1785	0.0104111976924181	umls:C0007959	1785	0.0104111976924181	umls:C0007959	1785	0.0104111976924181	18
C0007959	Charcot-Marie-Tooth Disease	C0007959	Charcot-Marie-Tooth Disease	Nervous System Diseases;Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	C0007959	Charcot-Marie-Tooth Disease	10397	NDRG1	10397	NDRG1	Q92597	N-myc downstream regulated 1	null	null	10397	NDRG1	0.0103141319752907	umls:C0007959	0.0103141319752907	10397	0.0103141319752907	umls:C0007959	10397	0.0103141319752907	umls:C0007959	10397	0.0103141319752907	4
