c1.cui	c1.name	c1.cui	c1.name	c1.diseaseClassName	c1.STY	c1.cui	c1.name	c2.geneId	c2.name	c2.geneId	c2.name	c2.uniprotId	c2.description	c2.pathName	c2.pantherName	c2.geneId	c2.name	c0.score	c0.diseaseId	c0.score	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.pmids
C0678222	Breast Carcinoma	C0678222	Breast Carcinoma	Neoplasms	Neoplastic Process	C0678222	Breast Carcinoma	7157	TP53	7157	TP53	P04637	tumor protein p53	Apoptosis; Cell Cycle; Cellular responses to stress; Hemostasis; Signal Transduction	transcription factor	7157	TP53	0.063449941350997	umls:C0678222	0.063449941350997	7157	0.063449941350997	umls:C0678222	7157	0.063449941350997	umls:C0678222	7157	0.063449941350997	937
C0678222	Breast Carcinoma	C0678222	Breast Carcinoma	Neoplasms	Neoplastic Process	C0678222	Breast Carcinoma	672	BRCA1	672	BRCA1	P38398	breast cancer 1, early onset	Cell Cycle; DNA Repair	ligase	672	BRCA1	0.06	umls:C0678222	0.06	672	0.06	umls:C0678222	672	0.06	umls:C0678222	672	0.06	1966
C0678222	Breast Carcinoma	C0678222	Breast Carcinoma	Neoplasms	Neoplastic Process	C0678222	Breast Carcinoma	675	BRCA2	675	BRCA2	P51587	breast cancer 2, early onset	Cell Cycle; DNA Repair	nucleic acid binding	675	BRCA2	0.06	umls:C0678222	0.06	675	0.06	umls:C0678222	675	0.06	umls:C0678222	675	0.06	1215
C0678222	Breast Carcinoma	C0678222	Breast Carcinoma	Neoplasms	Neoplastic Process	C0678222	Breast Carcinoma	1956	EGFR	1956	EGFR	P00533	epidermal growth factor receptor	Developmental Biology; Disease; Immune System; Signal Transduction	null	1956	EGFR	0.06	umls:C0678222	0.06	1956	0.06	umls:C0678222	1956	0.06	umls:C0678222	1956	0.06	512
C0678222	Breast Carcinoma	C0678222	Breast Carcinoma	Neoplasms	Neoplastic Process	C0678222	Breast Carcinoma	2064	ERBB2	2064	ERBB2	P04626	v-erb-b2 avian erythroblastic leukemia viral oncogene homolog 2	Developmental Biology; Disease; Immune System; Signal Transduction	null	2064	ERBB2	0.06	umls:C0678222	0.06	2064	0.06	umls:C0678222	2064	0.06	umls:C0678222	2064	0.06	1425
C0678222	Breast Carcinoma	C0678222	Breast Carcinoma	Neoplasms	Neoplastic Process	C0678222	Breast Carcinoma	2099	ESR1	2099	ESR1	P03372	estrogen receptor 1	Gene Expression; Signal Transduction	transcription factor; receptor; nucleic acid binding	2099	ESR1	0.06	umls:C0678222	0.06	2099	0.06	umls:C0678222	2099	0.06	umls:C0678222	2099	0.06	1553
C0678222	Breast Carcinoma	C0678222	Breast Carcinoma	Neoplasms	Neoplastic Process	C0678222	Breast Carcinoma	5241	PGR	5241	PGR	P06401	progesterone receptor	Gene Expression; Signal Transduction	transcription factor; receptor; nucleic acid binding	5241	PGR	0.06	umls:C0678222	0.06	5241	0.06	umls:C0678222	5241	0.06	umls:C0678222	5241	0.06	352
C0678222	Breast Carcinoma	C0678222	Breast Carcinoma	Neoplasms	Neoplastic Process	C0678222	Breast Carcinoma	595	CCND1	595	CCND1	P24385	cyclin D1	Cell Cycle; Signal Transduction	enzyme modulator	595	CCND1	0.0507549045658515	umls:C0678222	0.0507549045658515	595	0.0507549045658515	umls:C0678222	595	0.0507549045658515	umls:C0678222	595	0.0507549045658515	170
C0678222	Breast Carcinoma	C0678222	Breast Carcinoma	Neoplasms	Neoplastic Process	C0678222	Breast Carcinoma	472	ATM	472	ATM	Q13315	ataxia telangiectasia mutated	Cell Cycle; Cellular responses to stress; DNA Repair	transferase; kinase; nucleic acid binding	472	ATM	0.0465750888957226	umls:C0678222	0.0465750888957226	472	0.0465750888957226	umls:C0678222	472	0.0465750888957226	umls:C0678222	472	0.0465750888957226	156
C0678222	Breast Carcinoma	C0678222	Breast Carcinoma	Neoplasms	Neoplastic Process	C0678222	Breast Carcinoma	7422	VEGFA	7422	VEGFA	P15692	vascular endothelial growth factor A	Cellular responses to stress; Hemostasis; Signal Transduction	signaling molecule	7422	VEGFA	0.0379168992933126	umls:C0678222	0.0379168992933126	7422	0.0379168992933126	umls:C0678222	7422	0.0379168992933126	umls:C0678222	7422	0.0379168992933126	127
C0678222	Breast Carcinoma	C0678222	Breast Carcinoma	Neoplasms	Neoplastic Process	C0678222	Breast Carcinoma	11200	CHEK2	11200	CHEK2	O96017	checkpoint kinase 2	Cell Cycle	transferase; kinase	11200	CHEK2	0.0367226662447043	umls:C0678222	0.0367226662447043	11200	0.0367226662447043	umls:C0678222	11200	0.0367226662447043	umls:C0678222	11200	0.0367226662447043	123
C0678222	Breast Carcinoma	C0678222	Breast Carcinoma	Neoplasms	Neoplastic Process	C0678222	Breast Carcinoma	5290	PIK3CA	5290	PIK3CA	P42336	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha	Cell-Cell communication; Disease; Hemostasis; Immune System; Metabolism; Signal Transduction	transferase; kinase	5290	PIK3CA	0.0361255497204002	umls:C0678222	0.0361255497204002	5290	0.0361255497204002	umls:C0678222	5290	0.0361255497204002	umls:C0678222	5290	0.0361255497204002	121
C0678222	Breast Carcinoma	C0678222	Breast Carcinoma	Neoplasms	Neoplastic Process	C0678222	Breast Carcinoma	367	AR	367	AR	P10275	androgen receptor	Gene Expression	transcription factor; receptor; nucleic acid binding	367	AR	0.0334385253610316	umls:C0678222	0.0334385253610316	367	0.0334385253610316	umls:C0678222	367	0.0334385253610316	umls:C0678222	367	0.0334385253610316	112
C0678222	Breast Carcinoma	C0678222	Breast Carcinoma	Neoplasms	Neoplastic Process	C0678222	Breast Carcinoma	7248	TSC1	7248	TSC1	Q92574	tuberous sclerosis 1	Signal Transduction	null	7248	TSC1	0.0328414088367274	umls:C0678222	0.0328414088367274	7248	0.0328414088367274	umls:C0678222	7248	0.0328414088367274	umls:C0678222	7248	0.0328414088367274	110
C0678222	Breast Carcinoma	C0678222	Breast Carcinoma	Neoplasms	Neoplastic Process	C0678222	Breast Carcinoma	6581	SLC22A3	6581	SLC22A3	O75751	solute carrier family 22 (organic cation transporter), member 3	Metabolism; Transmembrane transport of small molecules	transfer/carrier protein; transporter	6581	SLC22A3	0.0313486175259671	umls:C0678222	0.0313486175259671	6581	0.0313486175259671	umls:C0678222	6581	0.0313486175259671	umls:C0678222	6581	0.0313486175259671	105
C0678222	Breast Carcinoma	C0678222	Breast Carcinoma	Neoplasms	Neoplastic Process	C0678222	Breast Carcinoma	3479	IGF1	3479	IGF1	P05019	insulin-like growth factor 1 (somatomedin C)	Hemostasis; Metabolism of proteins; Signal Transduction	signaling molecule	3479	IGF1	0.031050059263815	umls:C0678222	0.031050059263815	3479	0.031050059263815	umls:C0678222	3479	0.031050059263815	umls:C0678222	3479	0.031050059263815	104
C0678222	Breast Carcinoma	C0678222	Breast Carcinoma	Neoplasms	Neoplastic Process	C0678222	Breast Carcinoma	3702	ITK	3702	ITK	Q08881	IL2-inducible T-cell kinase	Immune System	transferase; kinase	3702	ITK	0.031050059263815	umls:C0678222	0.031050059263815	3702	0.031050059263815	umls:C0678222	3702	0.031050059263815	umls:C0678222	3702	0.031050059263815	104
C0678222	Breast Carcinoma	C0678222	Breast Carcinoma	Neoplasms	Neoplastic Process	C0678222	Breast Carcinoma	5728	PTEN	5728	PTEN	P60484	phosphatase and tensin homolog	Disease; Immune System; Metabolism; Signal Transduction	phosphatase; hydrolase	5728	PTEN	0.030751501001663	umls:C0678222	0.030751501001663	5728	0.030751501001663	umls:C0678222	5728	0.030751501001663	umls:C0678222	5728	0.030751501001663	103
C0678222	Breast Carcinoma	C0678222	Breast Carcinoma	Neoplasms	Neoplastic Process	C0678222	Breast Carcinoma	960	CD44	960	CD44	P16070	CD44 molecule (Indian blood group)	Disease; Extracellular matrix organization; Hemostasis; Immune System; Metabolism	null	960	CD44	0.0304529427395109	umls:C0678222	0.0304529427395109	960	0.0304529427395109	umls:C0678222	960	0.0304529427395109	umls:C0678222	960	0.0304529427395109	102
C0678222	Breast Carcinoma	C0678222	Breast Carcinoma	Neoplasms	Neoplastic Process	C0678222	Breast Carcinoma	4582	MUC1	4582	MUC1	P15941	mucin 1, cell surface associated	Metabolism of proteins	null	4582	MUC1	0.0298558262152068	umls:C0678222	0.0298558262152068	4582	0.0298558262152068	umls:C0678222	4582	0.0298558262152068	umls:C0678222	4582	0.0298558262152068	100
