c1.cui	c1.name	c1.cui	c1.name	c1.diseaseClassName	c1.STY	c1.cui	c1.name	c2.geneId	c2.name	c2.geneId	c2.name	c2.uniprotId	c2.description	c2.pathName	c2.pantherName	c2.geneId	c2.name	c0.score	c0.diseaseId	c0.score	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.pmids
C0442874	Neuropathy	C0442874	Neuropathy	Nervous System Diseases;Pathological Conditions, Signs and Symptoms;Substance-Related Disorders	Disease or Syndrome	C0442874	Neuropathy	5376	PMP22	5376	PMP22	Q01453	peripheral myelin protein 22	null	cytoskeletal protein	5376	PMP22	0.0223918696614051	umls:C0442874	0.0223918696614051	5376	0.0223918696614051	umls:C0442874	5376	0.0223918696614051	umls:C0442874	5376	0.0223918696614051	75
C0442874	Neuropathy	C0442874	Neuropathy	Nervous System Diseases;Pathological Conditions, Signs and Symptoms;Substance-Related Disorders	Disease or Syndrome	C0442874	Neuropathy	4359	MPZ	4359	MPZ	P25189	myelin protein zero	null	cell adhesion molecule; transporter	4359	MPZ	0.0152264713697555	umls:C0442874	0.0152264713697555	4359	0.0152264713697555	umls:C0442874	4359	0.0152264713697555	umls:C0442874	4359	0.0152264713697555	51
C0442874	Neuropathy	C0442874	Neuropathy	Nervous System Diseases;Pathological Conditions, Signs and Symptoms;Substance-Related Disorders	Disease or Syndrome	C0442874	Neuropathy	1959	EGR2	1959	EGR2	P11161	early growth response 2	null	transcription factor; nucleic acid binding	1959	EGR2	0.0083926740127544	umls:C0442874	0.0083926740127544	1959	0.0083926740127544	umls:C0442874	1959	0.0083926740127544	umls:C0442874	1959	0.0083926740127544	7
C0442874	Neuropathy	C0442874	Neuropathy	Nervous System Diseases;Pathological Conditions, Signs and Symptoms;Substance-Related Disorders	Disease or Syndrome	C0442874	Neuropathy	2705	GJB1	2705	GJB1	P08034	gap junction protein, beta 1, 32kDa	Membrane Trafficking	cell junction protein	2705	GJB1	0.00716539829164962	umls:C0442874	0.00716539829164962	2705	0.00716539829164962	umls:C0442874	2705	0.00716539829164962	umls:C0442874	2705	0.00716539829164962	24
C0442874	Neuropathy	C0442874	Neuropathy	Nervous System Diseases;Pathological Conditions, Signs and Symptoms;Substance-Related Disorders	Disease or Syndrome	C0442874	Neuropathy	5827	PXMP2	5827	PXMP2	Q9NR77	peroxisomal membrane protein 2, 22kDa	null	transmembrane receptor regulatory/adaptor protein	5827	PXMP2	0.00686684002949756	umls:C0442874	0.00686684002949756	5827	0.00686684002949756	umls:C0442874	5827	0.00686684002949756	umls:C0442874	5827	0.00686684002949756	23
C0442874	Neuropathy	C0442874	Neuropathy	Nervous System Diseases;Pathological Conditions, Signs and Symptoms;Substance-Related Disorders	Disease or Syndrome	C0442874	Neuropathy	7276	TTR	7276	TTR	P02766	transthyretin	Disease; Extracellular matrix organization; Signal Transduction	transfer/carrier protein; transporter	7276	TTR	0.00626972350519342	umls:C0442874	0.00626972350519342	7276	0.00626972350519342	umls:C0442874	7276	0.00626972350519342	umls:C0442874	7276	0.00626972350519342	21
C0442874	Neuropathy	C0442874	Neuropathy	Nervous System Diseases;Pathological Conditions, Signs and Symptoms;Substance-Related Disorders	Disease or Syndrome	C0442874	Neuropathy	9927	MFN2	9927	MFN2	O95140	mitofusin 2	Hemostasis	phosphatase; hydrolase	9927	MFN2	0.00597116524304135	umls:C0442874	0.00597116524304135	9927	0.00597116524304135	umls:C0442874	9927	0.00597116524304135	umls:C0442874	9927	0.00597116524304135	20
C0442874	Neuropathy	C0442874	Neuropathy	Nervous System Diseases;Pathological Conditions, Signs and Symptoms;Substance-Related Disorders	Disease or Syndrome	C0442874	Neuropathy	23095	KIF1B	23095	KIF1B	O60333	kinesin family member 1B	null	cytoskeletal protein	23095	KIF1B	0.00537404871873722	umls:C0442874	0.00537404871873722	23095	0.00537404871873722	umls:C0442874	23095	0.00537404871873722	umls:C0442874	23095	0.00537404871873722	18
C0442874	Neuropathy	C0442874	Neuropathy	Nervous System Diseases;Pathological Conditions, Signs and Symptoms;Substance-Related Disorders	Disease or Syndrome	C0442874	Neuropathy	54332	GDAP1	54332	GDAP1	Q8TB36	ganglioside induced differentiation associated protein 1	null	oxidoreductase; signaling molecule; cytoskeletal protein; transferase; isomerase; nucleic acid binding	54332	GDAP1	0.00477693219443308	umls:C0442874	0.00477693219443308	54332	0.00477693219443308	umls:C0442874	54332	0.00477693219443308	umls:C0442874	54332	0.00477693219443308	16
C0442874	Neuropathy	C0442874	Neuropathy	Nervous System Diseases;Pathological Conditions, Signs and Symptoms;Substance-Related Disorders	Disease or Syndrome	C0442874	Neuropathy	9587	MAD2L1BP	9587	MAD2L1BP	Q15013	MAD2L1 binding protein	null	null	9587	MAD2L1BP	0.00388125740797688	umls:C0442874	0.00388125740797688	9587	0.00388125740797688	umls:C0442874	9587	0.00388125740797688	umls:C0442874	9587	0.00388125740797688	13
