c1.cui	c1.name	c1.cui	c1.name	c1.diseaseClassName	c1.STY	c1.cui	c1.name	c2.geneId	c2.name	c2.geneId	c2.name	c2.uniprotId	c2.description	c2.pathName	c2.pantherName	c2.geneId	c2.name	c0.score	c0.diseaseId	c0.score	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.pmids
C0345904	Malignant neoplasm of liver	C0345904	Malignant neoplasm of liver	Neoplasms;Digestive System Diseases	Neoplastic Process	C0345904	Malignant neoplasm of liver	7157	TP53	7157	TP53	P04637	tumor protein p53	Apoptosis; Cell Cycle; Cellular responses to stress; Hemostasis; Signal Transduction	transcription factor	7157	TP53	0.0158566305665561	umls:C0345904	0.0158566305665561	7157	0.0158566305665561	umls:C0345904	7157	0.0158566305665561	umls:C0345904	7157	0.0158566305665561	32
C0345904	Malignant neoplasm of liver	C0345904	Malignant neoplasm of liver	Neoplasms;Digestive System Diseases	Neoplastic Process	C0345904	Malignant neoplasm of liver	2944	GSTM1	2944	GSTM1	P09488	glutathione S-transferase mu 1	Metabolism	null	2944	GSTM1	0.0140983236661402	umls:C0345904	0.0140983236661402	2944	0.0140983236661402	umls:C0345904	2944	0.0140983236661402	umls:C0345904	2944	0.0140983236661402	5
C0345904	Malignant neoplasm of liver	C0345904	Malignant neoplasm of liver	Neoplasms;Digestive System Diseases	Neoplastic Process	C0345904	Malignant neoplasm of liver	2952	GSTT1	2952	GSTT1	P30711	glutathione S-transferase theta 1	Metabolism	oxidoreductase; signaling molecule; cytoskeletal protein; transferase; isomerase; nucleic acid binding	2952	GSTT1	0.0106483823151432	umls:C0345904	0.0106483823151432	2952	0.0106483823151432	umls:C0345904	2952	0.0106483823151432	umls:C0345904	2952	0.0106483823151432	4
C0345904	Malignant neoplasm of liver	C0345904	Malignant neoplasm of liver	Neoplasms;Digestive System Diseases	Neoplastic Process	C0345904	Malignant neoplasm of liver	1544	CYP1A2	1544	CYP1A2	P05177	cytochrome P450, family 1, subfamily A, polypeptide 2	Metabolism	oxidoreductase	1544	CYP1A2	0.0103498240529911	umls:C0345904	0.0103498240529911	1544	0.0103498240529911	umls:C0345904	1544	0.0103498240529911	umls:C0345904	1544	0.0103498240529911	3
C0345904	Malignant neoplasm of liver	C0345904	Malignant neoplasm of liver	Neoplasms;Digestive System Diseases	Neoplastic Process	C0345904	Malignant neoplasm of liver	54577	UGT1A7	54577	UGT1A7	Q9HAW7	UDP glucuronosyltransferase 1 family, polypeptide A7	Metabolism	transferase	54577	UGT1A7	0.00719844096414613	umls:C0345904	0.00719844096414613	54577	0.00719844096414613	umls:C0345904	54577	0.00719844096414613	umls:C0345904	54577	0.00719844096414613	3
C0345904	Malignant neoplasm of liver	C0345904	Malignant neoplasm of liver	Neoplasms;Digestive System Diseases	Neoplastic Process	C0345904	Malignant neoplasm of liver	7515	XRCC1	7515	XRCC1	P18887	X-ray repair complementing defective repair in Chinese hamster cells 1	DNA Repair	null	7515	XRCC1	0.00719844096414613	umls:C0345904	0.00719844096414613	7515	0.00719844096414613	umls:C0345904	7515	0.00719844096414613	umls:C0345904	7515	0.00719844096414613	3
C0345904	Malignant neoplasm of liver	C0345904	Malignant neoplasm of liver	Neoplasms;Digestive System Diseases	Neoplastic Process	C0345904	Malignant neoplasm of liver	1312	COMT	1312	COMT	P21964	catechol-O-methyltransferase	Metabolism; Neuronal System	transferase	1312	COMT	0.00719844096414613	umls:C0345904	0.00719844096414613	1312	0.00719844096414613	umls:C0345904	1312	0.00719844096414613	umls:C0345904	1312	0.00719844096414613	3
C0345904	Malignant neoplasm of liver	C0345904	Malignant neoplasm of liver	Neoplasms;Digestive System Diseases	Neoplastic Process	C0345904	Malignant neoplasm of liver	1543	CYP1A1	1543	CYP1A1	P04798	cytochrome P450, family 1, subfamily A, polypeptide 1	Metabolism	oxidoreductase	1543	CYP1A1	0.00689988270199407	umls:C0345904	0.00689988270199407	1543	0.00689988270199407	umls:C0345904	1543	0.00689988270199407	umls:C0345904	1543	0.00689988270199407	2
C0345904	Malignant neoplasm of liver	C0345904	Malignant neoplasm of liver	Neoplasms;Digestive System Diseases	Neoplastic Process	C0345904	Malignant neoplasm of liver	54600	UGT1A9	54600	UGT1A9	O60656	UDP glucuronosyltransferase 1 family, polypeptide A9	Metabolism	transferase	54600	UGT1A9	0.00689988270199407	umls:C0345904	0.00689988270199407	54600	0.00689988270199407	umls:C0345904	54600	0.00689988270199407	umls:C0345904	54600	0.00689988270199407	2
C0345904	Malignant neoplasm of liver	C0345904	Malignant neoplasm of liver	Neoplasms;Digestive System Diseases	Neoplastic Process	C0345904	Malignant neoplasm of liver	174	AFP	174	AFP	P02771	alpha-fetoprotein	null	transfer/carrier protein	174	AFP	0.00537404871873722	umls:C0345904	0.00537404871873722	174	0.00537404871873722	umls:C0345904	174	0.00537404871873722	umls:C0345904	174	0.00537404871873722	18
