c1.cui	c1.name	c1.cui	c1.name	c1.diseaseClassName	c1.STY	c1.cui	c1.name	c2.geneId	c2.name	c2.geneId	c2.name	c2.uniprotId	c2.description	c2.pathName	c2.pantherName	c2.geneId	c2.name	c0.score	c0.diseaseId	c0.score	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.pmids
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3667	IRS1	3667	IRS1	P35568	insulin receptor substrate 1	Disease; Immune System; Signal Transduction	null	3667	IRS1	0.907765918380142	umls:C0011860	0.907765918380142	3667	0.907765918380142	umls:C0011860	3667	0.907765918380142	umls:C0011860	3667	0.907765918380142	106
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	6517	SLC2A4	6517	SLC2A4	P14672	solute carrier family 2 (facilitated glucose transporter), member 4	Developmental Biology; Disease; Membrane Trafficking; Metabolism; Transmembrane transport of small molecules	transporter	6517	SLC2A4	0.741333210866971	umls:C0011860	0.741333210866971	6517	0.741333210866971	umls:C0011860	6517	0.741333210866971	umls:C0011860	6517	0.741333210866971	49
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	208	AKT2	208	AKT2	P31751	v-akt murine thymoma viral oncogene homolog 2	Apoptosis; Developmental Biology; Disease; Hemostasis; Immune System; Membrane Trafficking; Signal Transduction	transfer/carrier protein; transferase; calcium-binding protein; kinase	208	AKT2	0.700298558262152	umls:C0011860	0.700298558262152	208	0.700298558262152	umls:C0011860	208	0.700298558262152	umls:C0011860	208	0.700298558262152	2
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	6928	HNF1B	6928	HNF1B	P35680	HNF1 homeobox B	Developmental Biology	transcription factor; nucleic acid binding	6928	HNF1B	0.68062728991749	umls:C0011860	0.68062728991749	6928	0.68062728991749	umls:C0011860	6928	0.68062728991749	umls:C0011860	6928	0.68062728991749	38
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	2645	GCK	2645	GCK	P35557	glucokinase (hexokinase 4)	Developmental Biology; Disease; Metabolism; Transmembrane transport of small molecules	transferase; kinase	2645	GCK	0.639129619847021	umls:C0011860	0.639129619847021	2645	0.639129619847021	umls:C0011860	2645	0.639129619847021	umls:C0011860	2645	0.639129619847021	158
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	9479	MAPK8IP1	9479	MAPK8IP1	Q9UQF2	mitogen-activated protein kinase 8 interacting protein 1	null	signaling molecule; enzyme modulator	9479	MAPK8IP1	0.600298558262152	umls:C0011860	0.600298558262152	9479	0.600298558262152	umls:C0011860	9479	0.600298558262152	umls:C0011860	9479	0.600298558262152	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	6934	TCF7L2	6934	TCF7L2	Q9NQB0	transcription factor 7-like 2 (T-cell specific, HMG-box)	Signal Transduction	nucleic acid binding	6934	TCF7L2	0.557630021407883	umls:C0011860	0.557630021407883	6934	0.557630021407883	umls:C0011860	6934	0.557630021407883	umls:C0011860	6934	0.557630021407883	292
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	6927	HNF1A	6927	HNF1A	P20823	HNF1 homeobox A	null	transcription factor; nucleic acid binding	6927	HNF1A	0.527447506140186	umls:C0011860	0.527447506140186	6927	0.527447506140186	umls:C0011860	6927	0.527447506140186	umls:C0011860	6927	0.527447506140186	115
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	11132	CAPN10	11132	CAPN10	Q9HC96	calpain 10	null	calcium-binding protein; protease; hydrolase	11132	CAPN10	0.527187289360938	umls:C0011860	0.527187289360938	11132	0.527187289360938	umls:C0011860	11132	0.527187289360938	umls:C0011860	11132	0.527187289360938	111
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	9370	ADIPOQ	9370	ADIPOQ	Q15848	adiponectin, C1Q and collagen domain containing	Developmental Biology	defense/immunity protein; extracellular matrix protein	9370	ADIPOQ	0.507689235414334	umls:C0011860	0.507689235414334	9370	0.507689235414334	umls:C0011860	9370	0.507689235414334	umls:C0011860	9370	0.507689235414334	83
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3569	IL6	3569	IL6	P05231	interleukin 6 (interferon, beta 2)	Cellular responses to stress; Immune System	signaling molecule	3569	IL6	0.502896412300041	umls:C0011860	0.502896412300041	3569	0.502896412300041	umls:C0011860	3569	0.502896412300041	umls:C0011860	3569	0.502896412300041	72
