c1.cui	c1.name	c1.cui	c1.name	c1.diseaseClassName	c1.STY	c1.cui	c1.name	c2.geneId	c2.name	c2.geneId	c2.name	c2.uniprotId	c2.description	c2.pathName	c2.pantherName	c2.geneId	c2.name	c0.score	c0.diseaseId	c0.score	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.pmids
C0152013	Adenocarcinoma of lung	C0152013	Adenocarcinoma of lung	Neoplasms;Respiratory Tract Diseases	Neoplastic Process	C0152013	Adenocarcinoma of lung	1956	EGFR	1956	EGFR	P00533	epidermal growth factor receptor	Developmental Biology; Disease; Immune System; Signal Transduction	null	1956	EGFR	0.36	umls:C0152013	0.36	1956	0.36	umls:C0152013	1956	0.36	umls:C0152013	1956	0.36	244
C0152013	Adenocarcinoma of lung	C0152013	Adenocarcinoma of lung	Neoplasms;Respiratory Tract Diseases	Neoplastic Process	C0152013	Adenocarcinoma of lung	3845	KRAS	3845	KRAS	P01116	Kirsten rat sarcoma viral oncogene homolog	Developmental Biology; Disease; Hemostasis; Immune System; Signal Transduction	enzyme modulator	3845	KRAS	0.321064878817969	umls:C0152013	0.321064878817969	3845	0.321064878817969	umls:C0152013	3845	0.321064878817969	umls:C0152013	3845	0.321064878817969	61
C0152013	Adenocarcinoma of lung	C0152013	Adenocarcinoma of lung	Neoplasms;Respiratory Tract Diseases	Neoplastic Process	C0152013	Adenocarcinoma of lung	238	ALK	238	ALK	Q9UM73	anaplastic lymphoma receptor tyrosine kinase	null	null	238	ALK	0.310449539175322	umls:C0152013	0.310449539175322	238	0.310449539175322	umls:C0152013	238	0.310449539175322	umls:C0152013	238	0.310449539175322	42
C0152013	Adenocarcinoma of lung	C0152013	Adenocarcinoma of lung	Neoplasms;Respiratory Tract Diseases	Neoplastic Process	C0152013	Adenocarcinoma of lung	27436	EML4	27436	EML4	Q9HC35	echinoderm microtubule associated protein like 4	null	null	27436	EML4	0.303284140883673	umls:C0152013	0.303284140883673	27436	0.303284140883673	umls:C0152013	27436	0.303284140883673	umls:C0152013	27436	0.303284140883673	12
C0152013	Adenocarcinoma of lung	C0152013	Adenocarcinoma of lung	Neoplasms;Respiratory Tract Diseases	Neoplastic Process	C0152013	Adenocarcinoma of lung	673	BRAF	673	BRAF	P15056	v-raf murine sarcoma viral oncogene homolog B	Disease; Neuronal System; Signal Transduction	transferase; kinase	673	BRAF	0.302388466097217	umls:C0152013	0.302388466097217	673	0.302388466097217	umls:C0152013	673	0.302388466097217	umls:C0152013	673	0.302388466097217	9
C0152013	Adenocarcinoma of lung	C0152013	Adenocarcinoma of lung	Neoplasms;Respiratory Tract Diseases	Neoplastic Process	C0152013	Adenocarcinoma of lung	2067	ERCC1	2067	ERCC1	P07992	excision repair cross-complementing rodent repair deficiency, complementation group 1 (includes overlapping antisense sequence)	DNA Repair	nucleic acid binding	2067	ERCC1	0.301791349572912	umls:C0152013	0.301791349572912	2067	0.301791349572912	umls:C0152013	2067	0.301791349572912	umls:C0152013	2067	0.301791349572912	7
C0152013	Adenocarcinoma of lung	C0152013	Adenocarcinoma of lung	Neoplasms;Respiratory Tract Diseases	Neoplastic Process	C0152013	Adenocarcinoma of lung	7508	XPC	7508	XPC	Q01831	xeroderma pigmentosum, complementation group C	DNA Repair	nucleic acid binding	7508	XPC	0.301194233048608	umls:C0152013	0.301194233048608	7508	0.301194233048608	umls:C0152013	7508	0.301194233048608	umls:C0152013	7508	0.301194233048608	4
C0152013	Adenocarcinoma of lung	C0152013	Adenocarcinoma of lung	Neoplasms;Respiratory Tract Diseases	Neoplastic Process	C0152013	Adenocarcinoma of lung	5290	PIK3CA	5290	PIK3CA	P42336	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha	Cell-Cell communication; Disease; Hemostasis; Immune System; Metabolism; Signal Transduction	transferase; kinase	5290	PIK3CA	0.300895674786456	umls:C0152013	0.300895674786456	5290	0.300895674786456	umls:C0152013	5290	0.300895674786456	umls:C0152013	5290	0.300895674786456	4
C0152013	Adenocarcinoma of lung	C0152013	Adenocarcinoma of lung	Neoplasms;Respiratory Tract Diseases	Neoplastic Process	C0152013	Adenocarcinoma of lung	6648	SOD2	6648	SOD2	P04179	superoxide dismutase 2, mitochondrial	Cellular responses to stress	oxidoreductase	6648	SOD2	0.300597116524304	umls:C0152013	0.300597116524304	6648	0.300597116524304	umls:C0152013	6648	0.300597116524304	umls:C0152013	6648	0.300597116524304	3
C0152013	Adenocarcinoma of lung	C0152013	Adenocarcinoma of lung	Neoplasms;Respiratory Tract Diseases	Neoplastic Process	C0152013	Adenocarcinoma of lung	2309	FOXO3	2309	FOXO3	O43524	forkhead box O3	Developmental Biology; Disease; Immune System; Signal Transduction	transcription factor; nucleic acid binding	2309	FOXO3	0.300597116524304	umls:C0152013	0.300597116524304	2309	0.300597116524304	umls:C0152013	2309	0.300597116524304	umls:C0152013	2309	0.300597116524304	2
C0152013	Adenocarcinoma of lung	C0152013	Adenocarcinoma of lung	Neoplasms;Respiratory Tract Diseases	Neoplastic Process	C0152013	Adenocarcinoma of lung	301	ANXA1	301	ANXA1	P04083	annexin A1	Signal Transduction	null	301	ANXA1	0.300298558262152	umls:C0152013	0.300298558262152	301	0.300298558262152	umls:C0152013	301	0.300298558262152	umls:C0152013	301	0.300298558262152	2
C0152013	Adenocarcinoma of lung	C0152013	Adenocarcinoma of lung	Neoplasms;Respiratory Tract Diseases	Neoplastic Process	C0152013	Adenocarcinoma of lung	3315	HSPB1	3315	HSPB1	P04792	heat shock 27kDa protein 1	Gene Expression; Metabolism of RNA	chaperone; structural protein	3315	HSPB1	0.300298558262152	umls:C0152013	0.300298558262152	3315	0.300298558262152	umls:C0152013	3315	0.300298558262152	umls:C0152013	3315	0.300298558262152	2
C0152013	Adenocarcinoma of lung	C0152013	Adenocarcinoma of lung	Neoplasms;Respiratory Tract Diseases	Neoplastic Process	C0152013	Adenocarcinoma of lung	5604	MAP2K1	5604	MAP2K1	Q02750	mitogen-activated protein kinase kinase 1	Developmental Biology; Disease; Immune System; Signal Transduction	null	5604	MAP2K1	0.300298558262152	umls:C0152013	0.300298558262152	5604	0.300298558262152	umls:C0152013	5604	0.300298558262152	umls:C0152013	5604	0.300298558262152	2
C0152013	Adenocarcinoma of lung	C0152013	Adenocarcinoma of lung	Neoplasms;Respiratory Tract Diseases	Neoplastic Process	C0152013	Adenocarcinoma of lung	2810	SFN	2810	SFN	P31947	stratifin	Apoptosis; Membrane Trafficking	chaperone	2810	SFN	0.300298558262152	umls:C0152013	0.300298558262152	2810	0.300298558262152	umls:C0152013	2810	0.300298558262152	umls:C0152013	2810	0.300298558262152	2
C0152013	Adenocarcinoma of lung	C0152013	Adenocarcinoma of lung	Neoplasms;Respiratory Tract Diseases	Neoplastic Process	C0152013	Adenocarcinoma of lung	6098	ROS1	6098	ROS1	P08922	c-ros oncogene 1 , receptor tyrosine kinase	null	null	6098	ROS1	0.300298558262152	umls:C0152013	0.300298558262152	6098	0.300298558262152	umls:C0152013	6098	0.300298558262152	umls:C0152013	6098	0.300298558262152	2
C0152013	Adenocarcinoma of lung	C0152013	Adenocarcinoma of lung	Neoplasms;Respiratory Tract Diseases	Neoplastic Process	C0152013	Adenocarcinoma of lung	335	APOA1	335	APOA1	P02647	apolipoprotein A-I	Binding and Uptake of Ligands by Scavenger Receptors; Disease; Hemostasis; Metabolism; Signal Transduction; Transmembrane tra...	null	335	APOA1	0.3	umls:C0152013	0.3	335	0.3	umls:C0152013	335	0.3	umls:C0152013	335	0.3	1
C0152013	Adenocarcinoma of lung	C0152013	Adenocarcinoma of lung	Neoplasms;Respiratory Tract Diseases	Neoplastic Process	C0152013	Adenocarcinoma of lung	308	ANXA5	308	ANXA5	P08758	annexin A5	null	null	308	ANXA5	0.3	umls:C0152013	0.3	308	0.3	umls:C0152013	308	0.3	umls:C0152013	308	0.3	1
C0152013	Adenocarcinoma of lung	C0152013	Adenocarcinoma of lung	Neoplasms;Respiratory Tract Diseases	Neoplastic Process	C0152013	Adenocarcinoma of lung	3028	HSD17B10	3028	HSD17B10	Q99714	hydroxysteroid (17-beta) dehydrogenase 10	Metabolism	oxidoreductase	3028	HSD17B10	0.3	umls:C0152013	0.3	3028	0.3	umls:C0152013	3028	0.3	umls:C0152013	3028	0.3	1
C0152013	Adenocarcinoma of lung	C0152013	Adenocarcinoma of lung	Neoplasms;Respiratory Tract Diseases	Neoplastic Process	C0152013	Adenocarcinoma of lung	226	ALDOA	226	ALDOA	P04075	aldolase A, fructose-bisphosphate	Disease; Hemostasis; Metabolism	null	226	ALDOA	0.3	umls:C0152013	0.3	226	0.3	umls:C0152013	226	0.3	umls:C0152013	226	0.3	1
C0152013	Adenocarcinoma of lung	C0152013	Adenocarcinoma of lung	Neoplasms;Respiratory Tract Diseases	Neoplastic Process	C0152013	Adenocarcinoma of lung	10961	ERP29	10961	ERP29	P30040	endoplasmic reticulum protein 29	null	membrane traffic protein	10961	ERP29	0.3	umls:C0152013	0.3	10961	0.3	umls:C0152013	10961	0.3	umls:C0152013	10961	0.3	1
C0152013	Adenocarcinoma of lung	C0152013	Adenocarcinoma of lung	Neoplasms;Respiratory Tract Diseases	Neoplastic Process	C0152013	Adenocarcinoma of lung	4000	LMNA	4000	LMNA	P02545	lamin A/C	Apoptosis; Cell Cycle; Metabolism of proteins	cytoskeletal protein; structural protein	4000	LMNA	0.3	umls:C0152013	0.3	4000	0.3	umls:C0152013	4000	0.3	umls:C0152013	4000	0.3	1
C0152013	Adenocarcinoma of lung	C0152013	Adenocarcinoma of lung	Neoplasms;Respiratory Tract Diseases	Neoplastic Process	C0152013	Adenocarcinoma of lung	10476	ATP5H	10476	ATP5H	O75947	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit d	Metabolism	null	10476	ATP5H	0.3	umls:C0152013	0.3	10476	0.3	umls:C0152013	10476	0.3	umls:C0152013	10476	0.3	1
C0152013	Adenocarcinoma of lung	C0152013	Adenocarcinoma of lung	Neoplasms;Respiratory Tract Diseases	Neoplastic Process	C0152013	Adenocarcinoma of lung	4437	MSH3	4437	MSH3	P20585	mutS homolog 3	null	nucleic acid binding	4437	MSH3	0.3	umls:C0152013	0.3	4437	0.3	umls:C0152013	4437	0.3	umls:C0152013	4437	0.3	1
