c1.cui	c1.name	c1.cui	c1.name	c1.diseaseClassName	c1.STY	c1.cui	c1.name	c2.geneId	c2.name	c2.geneId	c2.name	c2.uniprotId	c2.description	c2.pathName	c2.pantherName	c2.geneId	c2.name	c0.score	c0.diseaseId	c0.score	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.pmids
C0206624	Hepatoblastoma	C0206624	Hepatoblastoma	Neoplasms	Neoplastic Process	C0206624	Hepatoblastoma	1499	CTNNB1	1499	CTNNB1	P35222	catenin (cadherin-associated protein), beta 1, 88kDa	Apoptosis; Cell-Cell communication; Developmental Biology; Immune System; Signal Transduction	cell adhesion molecule; storage protein; cytoskeletal protein; signaling molecule	1499	CTNNB1	0.303712807535449	umls:C0206624	0.303712807535449	1499	0.303712807535449	umls:C0206624	1499	0.303712807535449	umls:C0206624	1499	0.303712807535449	5
C0206624	Hepatoblastoma	C0206624	Hepatoblastoma	Neoplasms	Neoplastic Process	C0206624	Hepatoblastoma	5111	PCNA	5111	PCNA	P12004	proliferating cell nuclear antigen	Cell Cycle; DNA Repair; DNA Replication	nucleic acid binding	5111	PCNA	0.300597116524304	umls:C0206624	0.300597116524304	5111	0.300597116524304	umls:C0206624	5111	0.300597116524304	umls:C0206624	5111	0.300597116524304	3
C0206624	Hepatoblastoma	C0206624	Hepatoblastoma	Neoplasms	Neoplastic Process	C0206624	Hepatoblastoma	7039	TGFA	7039	TGFA	P01135	transforming growth factor, alpha	null	signaling molecule	7039	TGFA	0.3	umls:C0206624	0.3	7039	0.3	umls:C0206624	7039	0.3	umls:C0206624	7039	0.3	1
C0206624	Hepatoblastoma	C0206624	Hepatoblastoma	Neoplasms	Neoplastic Process	C0206624	Hepatoblastoma	7157	TP53	7157	TP53	P04637	tumor protein p53	Apoptosis; Cell Cycle; Cellular responses to stress; Hemostasis; Signal Transduction	transcription factor	7157	TP53	0.00832128985735364	umls:C0206624	0.00832128985735364	7157	0.00832128985735364	umls:C0206624	7157	0.00832128985735364	umls:C0206624	7157	0.00832128985735364	11
C0206624	Hepatoblastoma	C0206624	Hepatoblastoma	Neoplasms	Neoplastic Process	C0206624	Hepatoblastoma	3481	IGF2	3481	IGF2	P01344	insulin-like growth factor 2 (somatomedin A)	Hemostasis; Metabolism of proteins; Signal Transduction	signaling molecule	3481	IGF2	0.0075940649434256	umls:C0206624	0.0075940649434256	3481	0.0075940649434256	umls:C0206624	3481	0.0075940649434256	umls:C0206624	3481	0.0075940649434256	17
C0206624	Hepatoblastoma	C0206624	Hepatoblastoma	Neoplasms	Neoplastic Process	C0206624	Hepatoblastoma	324	APC	324	APC	P25054	adenomatous polyposis coli	Apoptosis; Signal Transduction	null	324	APC	0.00567260698088929	umls:C0206624	0.00567260698088929	324	0.00567260698088929	umls:C0206624	324	0.00567260698088929	umls:C0206624	324	0.00567260698088929	19
C0206624	Hepatoblastoma	C0206624	Hepatoblastoma	Neoplasms	Neoplastic Process	C0206624	Hepatoblastoma	5624	PROC	5624	PROC	P04070	protein C (inactivator of coagulation factors Va and VIIIa)	Hemostasis; Metabolism of proteins	defense/immunity protein; calcium-binding protein	5624	PROC	0.00417981567012895	umls:C0206624	0.00417981567012895	5624	0.00417981567012895	umls:C0206624	5624	0.00417981567012895	umls:C0206624	5624	0.00417981567012895	14
C0206624	Hepatoblastoma	C0206624	Hepatoblastoma	Neoplasms	Neoplastic Process	C0206624	Hepatoblastoma	2719	GPC3	2719	GPC3	P51654	glypican 3	Disease; Metabolism; Signal Transduction	cell adhesion molecule; extracellular matrix protein	2719	GPC3	0.00401136579760079	umls:C0206624	0.00401136579760079	2719	0.00401136579760079	umls:C0206624	2719	0.00401136579760079	umls:C0206624	2719	0.00401136579760079	6
C0206624	Hepatoblastoma	C0206624	Hepatoblastoma	Neoplasms	Neoplastic Process	C0206624	Hepatoblastoma	5324	PLAG1	5324	PLAG1	Q6DJT9	pleiomorphic adenoma gene 1	null	transcription factor	5324	PLAG1	0.00371280753544872	umls:C0206624	0.00371280753544872	5324	0.00371280753544872	umls:C0206624	5324	0.00371280753544872	umls:C0206624	5324	0.00371280753544872	4
C0206624	Hepatoblastoma	C0206624	Hepatoblastoma	Neoplasms	Neoplastic Process	C0206624	Hepatoblastoma	11186	RASSF1	11186	RASSF1	Q9NS23	Ras association (RalGDS/AF-6) domain family member 1	null	enzyme modulator	11186	RASSF1	0.00341424927329665	umls:C0206624	0.00341424927329665	11186	0.00341424927329665	umls:C0206624	11186	0.00341424927329665	umls:C0206624	11186	0.00341424927329665	3
