c1.cui	c1.name	c1.cui	c1.name	c1.diseaseClassName	c1.STY	c1.cui	c1.name	c2.geneId	c2.name	c2.geneId	c2.name	c2.uniprotId	c2.description	c2.pathName	c2.pantherName	c2.geneId	c2.name	c0.score	c0.diseaseId	c0.score	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.pmids
C0023467	Leukemia, Myeloid, Acute	C0023467	Leukemia, Myeloid, Acute	Neoplasms	Neoplastic Process	C0023467	Leukemia, Myeloid, Acute	3717	JAK2	3717	JAK2	O60674	Janus kinase 2	Hemostasis; Immune System; Signal Transduction	transferase; kinase	3717	JAK2	0.637569401927441	umls:C0023467	0.637569401927441	3717	0.637569401927441	umls:C0023467	3717	0.637569401927441	umls:C0023467	3717	0.637569401927441	37
C0023467	Leukemia, Myeloid, Acute	C0023467	Leukemia, Myeloid, Acute	Neoplasms	Neoplastic Process	C0023467	Leukemia, Myeloid, Acute	1050	CEBPA	1050	CEBPA	P49715	CCAAT/enhancer binding protein (C/EBP), alpha	Developmental Biology	transcription factor; nucleic acid binding	1050	CEBPA	0.510136205871667	umls:C0023467	0.510136205871667	1050	0.510136205871667	umls:C0023467	1050	0.510136205871667	umls:C0023467	1050	0.510136205871667	138
C0023467	Leukemia, Myeloid, Acute	C0023467	Leukemia, Myeloid, Acute	Neoplasms	Neoplastic Process	C0023467	Leukemia, Myeloid, Acute	4297	KMT2A	4297	KMT2A	Q03164	lysine (K)-specific methyltransferase 2A	null	transferase; nucleic acid binding	4297	KMT2A	0.509991175083911	umls:C0023467	0.509991175083911	4297	0.509991175083911	umls:C0023467	4297	0.509991175083911	umls:C0023467	4297	0.509991175083911	340
C0023467	Leukemia, Myeloid, Acute	C0023467	Leukemia, Myeloid, Acute	Neoplasms	Neoplastic Process	C0023467	Leukemia, Myeloid, Acute	2322	FLT3	2322	FLT3	P36888	fms-related tyrosine kinase 3	null	null	2322	FLT3	0.5	umls:C0023467	0.5	2322	0.5	umls:C0023467	2322	0.5	umls:C0023467	2322	0.5	557
C0023467	Leukemia, Myeloid, Acute	C0023467	Leukemia, Myeloid, Acute	Neoplasms	Neoplastic Process	C0023467	Leukemia, Myeloid, Acute	4869	NPM1	4869	NPM1	P06748	nucleophosmin (nucleolar phosphoprotein B23, numatrin)	Cell Cycle; Disease	chaperone	4869	NPM1	0.480957524379433	umls:C0023467	0.480957524379433	4869	0.480957524379433	umls:C0023467	4869	0.480957524379433	umls:C0023467	4869	0.480957524379433	259
C0023467	Leukemia, Myeloid, Acute	C0023467	Leukemia, Myeloid, Acute	Neoplasms	Neoplastic Process	C0023467	Leukemia, Myeloid, Acute	861	RUNX1	861	RUNX1	Q01196	runt-related transcription factor 1	null	null	861	RUNX1	0.412234223465122	umls:C0023467	0.412234223465122	861	0.412234223465122	umls:C0023467	861	0.412234223465122	umls:C0023467	861	0.412234223465122	402
C0023467	Leukemia, Myeloid, Acute	C0023467	Leukemia, Myeloid, Acute	Neoplasms	Neoplastic Process	C0023467	Leukemia, Myeloid, Acute	862	RUNX1T1	862	RUNX1T1	Q06455	runt-related transcription factor 1; translocated to, 1 (cyclin D-related)	null	transcription factor	862	RUNX1T1	0.372592872434202	umls:C0023467	0.372592872434202	862	0.372592872434202	umls:C0023467	862	0.372592872434202	umls:C0023467	862	0.372592872434202	283
C0023467	Leukemia, Myeloid, Acute	C0023467	Leukemia, Myeloid, Acute	Neoplasms	Neoplastic Process	C0023467	Leukemia, Myeloid, Acute	7490	WT1	7490	WT1	P19544	Wilms tumor 1	null	transcription factor; nucleic acid binding	7490	WT1	0.36496537789003	umls:C0023467	0.36496537789003	7490	0.36496537789003	umls:C0023467	7490	0.36496537789003	umls:C0023467	7490	0.36496537789003	132
C0023467	Leukemia, Myeloid, Acute	C0023467	Leukemia, Myeloid, Acute	Neoplasms	Neoplastic Process	C0023467	Leukemia, Myeloid, Acute	3815	KIT	3815	KIT	P10721	v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog	Disease; Immune System; Signal Transduction	null	3815	KIT	0.364605445988451	umls:C0023467	0.364605445988451	3815	0.364605445988451	umls:C0023467	3815	0.364605445988451	umls:C0023467	3815	0.364605445988451	113
C0023467	Leukemia, Myeloid, Acute	C0023467	Leukemia, Myeloid, Acute	Neoplasms	Neoplastic Process	C0023467	Leukemia, Myeloid, Acute	4928	NUP98	4928	NUP98	P52948	nucleoporin 98kDa	Cell Cycle; Disease; Immune System; Metabolism; Transmembrane transport of small molecules	transporter	4928	NUP98	0.335842075399159	umls:C0023467	0.335842075399159	4928	0.335842075399159	umls:C0023467	4928	0.335842075399159	umls:C0023467	4928	0.335842075399159	66
C0023467	Leukemia, Myeloid, Acute	C0023467	Leukemia, Myeloid, Acute	Neoplasms	Neoplastic Process	C0023467	Leukemia, Myeloid, Acute	1437	CSF2	1437	CSF2	P04141	colony stimulating factor 2 (granulocyte-macrophage)	Immune System	signaling molecule	1437	CSF2	0.330284492866983	umls:C0023467	0.330284492866983	1437	0.330284492866983	umls:C0023467	1437	0.330284492866983	umls:C0023467	1437	0.330284492866983	95
