c1.cui	c1.name	c1.cui	c1.name	c1.diseaseClassName	c1.STY	c1.cui	c1.name	c2.geneId	c2.name	c2.geneId	c2.name	c2.uniprotId	c2.description	c2.pathName	c2.pantherName	c2.geneId	c2.name	c0.score	c0.diseaseId	c0.score	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.pmids
C0699790	Colon Carcinoma	C0699790	Colon Carcinoma	Neoplasms;Digestive System Diseases	Neoplastic Process	C0699790	Colon Carcinoma	7157	TP53	7157	TP53	P04637	tumor protein p53	Apoptosis; Cell Cycle; Cellular responses to stress; Hemostasis; Signal Transduction	transcription factor	7157	TP53	0.0501577880415474	umls:C0699790	0.0501577880415474	7157	0.0501577880415474	umls:C0699790	7157	0.0501577880415474	umls:C0699790	7157	0.0501577880415474	168
C0699790	Colon Carcinoma	C0699790	Colon Carcinoma	Neoplasms;Digestive System Diseases	Neoplastic Process	C0699790	Colon Carcinoma	324	APC	324	APC	P25054	adenomatous polyposis coli	Apoptosis; Signal Transduction	null	324	APC	0.0238846609721654	umls:C0699790	0.0238846609721654	324	0.0238846609721654	umls:C0699790	324	0.0238846609721654	umls:C0699790	324	0.0238846609721654	80
C0699790	Colon Carcinoma	C0699790	Colon Carcinoma	Neoplasms;Digestive System Diseases	Neoplastic Process	C0699790	Colon Carcinoma	5743	PTGS2	5743	PTGS2	P35354	prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase)	Metabolism	oxidoreductase	5743	PTGS2	0.0179134957291241	umls:C0699790	0.0179134957291241	5743	0.0179134957291241	umls:C0699790	5743	0.0179134957291241	umls:C0699790	5743	0.0179134957291241	60
C0699790	Colon Carcinoma	C0699790	Colon Carcinoma	Neoplasms;Digestive System Diseases	Neoplastic Process	C0699790	Colon Carcinoma	3845	KRAS	3845	KRAS	P01116	Kirsten rat sarcoma viral oncogene homolog	Developmental Biology; Disease; Hemostasis; Immune System; Signal Transduction	enzyme modulator	3845	KRAS	0.0161221461562117	umls:C0699790	0.0161221461562117	3845	0.0161221461562117	umls:C0699790	3845	0.0161221461562117	umls:C0699790	3845	0.0161221461562117	54
C0699790	Colon Carcinoma	C0699790	Colon Carcinoma	Neoplasms;Digestive System Diseases	Neoplastic Process	C0699790	Colon Carcinoma	1956	EGFR	1956	EGFR	P00533	epidermal growth factor receptor	Developmental Biology; Disease; Immune System; Signal Transduction	null	1956	EGFR	0.0146293548454513	umls:C0699790	0.0146293548454513	1956	0.0146293548454513	umls:C0699790	1956	0.0146293548454513	umls:C0699790	1956	0.0146293548454513	49
C0699790	Colon Carcinoma	C0699790	Colon Carcinoma	Neoplasms;Digestive System Diseases	Neoplastic Process	C0699790	Colon Carcinoma	5624	PROC	5624	PROC	P04070	protein C (inactivator of coagulation factors Va and VIIIa)	Hemostasis; Metabolism of proteins	defense/immunity protein; calcium-binding protein	5624	PROC	0.013435121796843	umls:C0699790	0.013435121796843	5624	0.013435121796843	umls:C0699790	5624	0.013435121796843	umls:C0699790	5624	0.013435121796843	45
C0699790	Colon Carcinoma	C0699790	Colon Carcinoma	Neoplasms;Digestive System Diseases	Neoplastic Process	C0699790	Colon Carcinoma	7422	VEGFA	7422	VEGFA	P15692	vascular endothelial growth factor A	Cellular responses to stress; Hemostasis; Signal Transduction	signaling molecule	7422	VEGFA	0.0128380052725389	umls:C0699790	0.0128380052725389	7422	0.0128380052725389	umls:C0699790	7422	0.0128380052725389	umls:C0699790	7422	0.0128380052725389	43
C0699790	Colon Carcinoma	C0699790	Colon Carcinoma	Neoplasms;Digestive System Diseases	Neoplastic Process	C0699790	Colon Carcinoma	4292	MLH1	4292	MLH1	P40692	mutL homolog 1	Cell Cycle	nucleic acid binding	4292	MLH1	0.0125394470103868	umls:C0699790	0.0125394470103868	4292	0.0125394470103868	umls:C0699790	4292	0.0125394470103868	umls:C0699790	4292	0.0125394470103868	42
C0699790	Colon Carcinoma	C0699790	Colon Carcinoma	Neoplasms;Digestive System Diseases	Neoplastic Process	C0699790	Colon Carcinoma	4360	MRC1	4360	MRC1	P22897	mannose receptor, C type 1	Immune System	receptor	4360	MRC1	0.0125394470103868	umls:C0699790	0.0125394470103868	4360	0.0125394470103868	umls:C0699790	4360	0.0125394470103868	umls:C0699790	4360	0.0125394470103868	42
C0699790	Colon Carcinoma	C0699790	Colon Carcinoma	Neoplasms;Digestive System Diseases	Neoplastic Process	C0699790	Colon Carcinoma	1048	CEACAM5	1048	CEACAM5	P06731	carcinoembryonic antigen-related cell adhesion molecule 5	null	cell adhesion molecule	1048	CEACAM5	0.0110466556996265	umls:C0699790	0.0110466556996265	1048	0.0110466556996265	umls:C0699790	1048	0.0110466556996265	umls:C0699790	1048	0.0110466556996265	37
C0699790	Colon Carcinoma	C0699790	Colon Carcinoma	Neoplasms;Digestive System Diseases	Neoplastic Process	C0699790	Colon Carcinoma	673	BRAF	673	BRAF	P15056	v-raf murine sarcoma viral oncogene homolog B	Disease; Neuronal System; Signal Transduction	transferase; kinase	673	BRAF	0.0092553061267141	umls:C0699790	0.0092553061267141	673	0.0092553061267141	umls:C0699790	673	0.0092553061267141	umls:C0699790	673	0.0092553061267141	31
C0699790	Colon Carcinoma	C0699790	Colon Carcinoma	Neoplasms;Digestive System Diseases	Neoplastic Process	C0699790	Colon Carcinoma	168400	DDX53	168400	DDX53	Q86TM3	DEAD (Asp-Glu-Ala-Asp) box polypeptide 53	null	nucleic acid binding	168400	DDX53	0.00865818960240996	umls:C0699790	0.00865818960240996	168400	0.00865818960240996	umls:C0699790	168400	0.00865818960240996	umls:C0699790	168400	0.00865818960240996	29
C0699790	Colon Carcinoma	C0699790	Colon Carcinoma	Neoplasms;Digestive System Diseases	Neoplastic Process	C0699790	Colon Carcinoma	8842	PROM1	8842	PROM1	O43490	prominin 1	null	membrane traffic protein	8842	PROM1	0.00835963134025789	umls:C0699790	0.00835963134025789	8842	0.00835963134025789	umls:C0699790	8842	0.00835963134025789	umls:C0699790	8842	0.00835963134025789	28
